 log(Tmax/T) T/MeV k/T
 0.283484e+01 0.587279e+09 0.320597e+00
 0.283484e+01 0.587279e+09 0.331109e+00
 0.283484e+01 0.587279e+09 0.341620e+00
 0.283484e+01 0.587279e+09 0.352131e+00
 0.283484e+01 0.587279e+09 0.362643e+00
 0.283484e+01 0.587279e+09 0.373154e+00
 0.283484e+01 0.587279e+09 0.383665e+00
 0.283484e+01 0.587279e+09 0.394177e+00
 0.283484e+01 0.587279e+09 0.404688e+00
 0.283484e+01 0.587279e+09 0.415200e+00
 0.283484e+01 0.587279e+09 0.425711e+00
 0.283484e+01 0.587279e+09 0.436222e+00
 0.283484e+01 0.587279e+09 0.446734e+00
 0.283484e+01 0.587279e+09 0.457245e+00
 0.283484e+01 0.587279e+09 0.467756e+00
 0.283484e+01 0.587279e+09 0.478268e+00
 0.283484e+01 0.587279e+09 0.488779e+00
 0.283484e+01 0.587279e+09 0.499291e+00
 0.283484e+01 0.587279e+09 0.509802e+00
 0.283484e+01 0.587279e+09 0.520313e+00
 0.283484e+01 0.587279e+09 0.530825e+00
 0.283484e+01 0.587279e+09 0.541336e+00
 0.283484e+01 0.587279e+09 0.551848e+00
 0.283484e+01 0.587279e+09 0.562359e+00
 0.283484e+01 0.587279e+09 0.572870e+00
 0.283484e+01 0.587279e+09 0.583382e+00
 0.283484e+01 0.587279e+09 0.593893e+00
 0.283484e+01 0.587279e+09 0.604404e+00
 0.283484e+01 0.587279e+09 0.614916e+00
 0.283484e+01 0.587279e+09 0.625427e+00
 0.283484e+01 0.587279e+09 0.662217e+00
 0.283484e+01 0.587279e+09 0.725285e+00
 0.283484e+01 0.587279e+09 0.788354e+00
 0.283484e+01 0.587279e+09 0.851422e+00
 0.283484e+01 0.587279e+09 0.914490e+00
 0.283484e+01 0.587279e+09 0.977558e+00
 0.283484e+01 0.587279e+09 0.104063e+01
 0.283484e+01 0.587279e+09 0.110370e+01
 0.283484e+01 0.587279e+09 0.116676e+01
 0.283484e+01 0.587279e+09 0.122983e+01
 0.283484e+01 0.587279e+09 0.129290e+01
 0.283484e+01 0.587279e+09 0.135597e+01
 0.283484e+01 0.587279e+09 0.141904e+01
 0.283484e+01 0.587279e+09 0.148210e+01
 0.283484e+01 0.587279e+09 0.154517e+01
 0.283484e+01 0.587279e+09 0.160824e+01
 0.283484e+01 0.587279e+09 0.167131e+01
 0.283484e+01 0.587279e+09 0.173438e+01
 0.283484e+01 0.587279e+09 0.179745e+01
 0.283484e+01 0.587279e+09 0.186051e+01
 0.283484e+01 0.587279e+09 0.192358e+01
 0.283484e+01 0.587279e+09 0.198665e+01
 0.283484e+01 0.587279e+09 0.204972e+01
 0.283484e+01 0.587279e+09 0.211279e+01
 0.283484e+01 0.587279e+09 0.217586e+01
 0.283484e+01 0.587279e+09 0.223892e+01
 0.283484e+01 0.587279e+09 0.230199e+01
 0.283484e+01 0.587279e+09 0.236506e+01
 0.283484e+01 0.587279e+09 0.242813e+01
 0.283484e+01 0.587279e+09 0.249120e+01
 0.283484e+01 0.587279e+09 0.255427e+01
 0.283484e+01 0.587279e+09 0.261733e+01
 0.283484e+01 0.587279e+09 0.268040e+01
 0.283484e+01 0.587279e+09 0.274347e+01
 0.283484e+01 0.587279e+09 0.280654e+01
 0.283484e+01 0.587279e+09 0.286961e+01
 0.283484e+01 0.587279e+09 0.293268e+01
 0.283484e+01 0.587279e+09 0.299574e+01
 0.283484e+01 0.587279e+09 0.305881e+01
 0.283484e+01 0.587279e+09 0.312188e+01
 0.283484e+01 0.587279e+09 0.318495e+01
 0.283484e+01 0.587279e+09 0.324802e+01
 0.283484e+01 0.587279e+09 0.331109e+01
 0.283484e+01 0.587279e+09 0.337415e+01
 0.283484e+01 0.587279e+09 0.343722e+01
 0.283484e+01 0.587279e+09 0.350029e+01
 0.283484e+01 0.587279e+09 0.356336e+01
 0.283484e+01 0.587279e+09 0.362643e+01
 0.283484e+01 0.587279e+09 0.368949e+01
 0.283484e+01 0.587279e+09 0.375256e+01
 0.283484e+01 0.587279e+09 0.381563e+01
 0.283484e+01 0.587279e+09 0.387870e+01
 0.283484e+01 0.587279e+09 0.394177e+01
 0.283484e+01 0.587279e+09 0.400484e+01
 0.283484e+01 0.587279e+09 0.406790e+01
 0.283484e+01 0.587279e+09 0.413097e+01
 0.283484e+01 0.587279e+09 0.419404e+01
 0.283484e+01 0.587279e+09 0.425711e+01
 0.283484e+01 0.587279e+09 0.432018e+01
 0.283484e+01 0.587279e+09 0.438325e+01
 0.283484e+01 0.587279e+09 0.444631e+01
 0.283484e+01 0.587279e+09 0.450938e+01
 0.283484e+01 0.587279e+09 0.457245e+01
 0.283484e+01 0.587279e+09 0.463552e+01
 0.283484e+01 0.587279e+09 0.469859e+01
 0.283484e+01 0.587279e+09 0.476166e+01
 0.283484e+01 0.587279e+09 0.482472e+01
 0.283484e+01 0.587279e+09 0.488779e+01
 0.283484e+01 0.587279e+09 0.495086e+01
 0.283484e+01 0.587279e+09 0.501393e+01
 0.283484e+01 0.587279e+09 0.507700e+01
 0.283484e+01 0.587279e+09 0.514007e+01
 0.283484e+01 0.587279e+09 0.520313e+01
 0.283484e+01 0.587279e+09 0.526620e+01
 0.283484e+01 0.587279e+09 0.532927e+01
 0.283484e+01 0.587279e+09 0.539234e+01
 0.283484e+01 0.587279e+09 0.545541e+01
 0.283484e+01 0.587279e+09 0.551848e+01
 0.283484e+01 0.587279e+09 0.558154e+01
 0.283484e+01 0.587279e+09 0.564461e+01
 0.283484e+01 0.587279e+09 0.570768e+01
 0.283484e+01 0.587279e+09 0.577075e+01
 0.283484e+01 0.587279e+09 0.583382e+01
 0.283484e+01 0.587279e+09 0.589688e+01
 0.283484e+01 0.587279e+09 0.595995e+01
 0.283484e+01 0.587279e+09 0.602302e+01
 0.283484e+01 0.587279e+09 0.608609e+01
 0.283484e+01 0.587279e+09 0.614916e+01
 0.283484e+01 0.587279e+09 0.621223e+01
 0.283484e+01 0.587279e+09 0.627529e+01
 0.283484e+01 0.587279e+09 0.633836e+01
 0.283484e+01 0.587279e+09 0.640143e+01
 0.283484e+01 0.587279e+09 0.646450e+01
 0.283484e+01 0.587279e+09 0.652757e+01
 0.283484e+01 0.587279e+09 0.659064e+01
 0.283484e+01 0.587279e+09 0.665370e+01
 0.283484e+01 0.587279e+09 0.671677e+01
 0.283484e+01 0.587279e+09 0.677984e+01
 0.283484e+01 0.587279e+09 0.684291e+01
 0.283484e+01 0.587279e+09 0.690598e+01
 0.283484e+01 0.587279e+09 0.696905e+01
 0.283484e+01 0.587279e+09 0.703211e+01
 0.283484e+01 0.587279e+09 0.709518e+01
 0.283484e+01 0.587279e+09 0.715825e+01
 0.283484e+01 0.587279e+09 0.722132e+01
 0.283484e+01 0.587279e+09 0.728439e+01
 0.283484e+01 0.587279e+09 0.734746e+01
 0.283484e+01 0.587279e+09 0.741052e+01
 0.283484e+01 0.587279e+09 0.747359e+01
 0.283484e+01 0.587279e+09 0.753666e+01
 0.283484e+01 0.587279e+09 0.759973e+01
 0.283484e+01 0.587279e+09 0.766280e+01
 0.283484e+01 0.587279e+09 0.772587e+01
 0.283484e+01 0.587279e+09 0.778893e+01
 0.283484e+01 0.587279e+09 0.785200e+01
 0.283484e+01 0.587279e+09 0.791507e+01
 0.283484e+01 0.587279e+09 0.797814e+01
 0.283484e+01 0.587279e+09 0.804121e+01
 0.283484e+01 0.587279e+09 0.810427e+01
 0.283484e+01 0.587279e+09 0.816734e+01
 0.283484e+01 0.587279e+09 0.823041e+01
 0.283484e+01 0.587279e+09 0.829348e+01
 0.283484e+01 0.587279e+09 0.835655e+01
 0.283484e+01 0.587279e+09 0.841962e+01
 0.283484e+01 0.587279e+09 0.848268e+01
 0.283484e+01 0.587279e+09 0.854575e+01
 0.283484e+01 0.587279e+09 0.860882e+01
 0.283484e+01 0.587279e+09 0.867189e+01
 0.283484e+01 0.587279e+09 0.873496e+01
 0.283484e+01 0.587279e+09 0.879803e+01
 0.283484e+01 0.587279e+09 0.886109e+01
 0.283484e+01 0.587279e+09 0.892416e+01
 0.283484e+01 0.587279e+09 0.898723e+01
 0.283484e+01 0.587279e+09 0.905030e+01
 0.283484e+01 0.587279e+09 0.911337e+01
 0.283484e+01 0.587279e+09 0.917644e+01
 0.283484e+01 0.587279e+09 0.923950e+01
 0.283484e+01 0.587279e+09 0.930257e+01
 0.283484e+01 0.587279e+09 0.936564e+01
 0.283484e+01 0.587279e+09 0.942871e+01
 0.283484e+01 0.587279e+09 0.949178e+01
 0.283484e+01 0.587279e+09 0.955485e+01
 0.283484e+01 0.587279e+09 0.961791e+01
 0.283484e+01 0.587279e+09 0.968098e+01
 0.283484e+01 0.587279e+09 0.974405e+01
 0.283484e+01 0.587279e+09 0.980712e+01
 0.283484e+01 0.587279e+09 0.987019e+01
 0.283484e+01 0.587279e+09 0.993326e+01
 0.283484e+01 0.587279e+09 0.999632e+01
 0.283484e+01 0.587279e+09 0.100594e+02
 0.283484e+01 0.587279e+09 0.101225e+02
 0.283484e+01 0.587279e+09 0.101855e+02
 0.283484e+01 0.587279e+09 0.102486e+02
 0.283484e+01 0.587279e+09 0.103117e+02
 0.283484e+01 0.587279e+09 0.103747e+02
 0.283484e+01 0.587279e+09 0.104378e+02
 0.283484e+01 0.587279e+09 0.105009e+02
 0.283484e+01 0.587279e+09 0.105639e+02
 0.283484e+01 0.587279e+09 0.106270e+02
 0.283484e+01 0.587279e+09 0.106901e+02
 0.283484e+01 0.587279e+09 0.107531e+02
 0.283484e+01 0.587279e+09 0.108162e+02
 0.283484e+01 0.587279e+09 0.108793e+02
 0.283484e+01 0.587279e+09 0.109423e+02
 0.283484e+01 0.587279e+09 0.110054e+02
 0.283484e+01 0.587279e+09 0.110685e+02
 0.283484e+01 0.587279e+09 0.111316e+02
 0.283484e+01 0.587279e+09 0.111946e+02
 0.283484e+01 0.587279e+09 0.112577e+02
 0.283484e+01 0.587279e+09 0.113208e+02
 0.283484e+01 0.587279e+09 0.113838e+02
 0.283484e+01 0.587279e+09 0.114469e+02
 0.283484e+01 0.587279e+09 0.115100e+02
 0.283484e+01 0.587279e+09 0.115730e+02
 0.283484e+01 0.587279e+09 0.116361e+02
 0.283484e+01 0.587279e+09 0.116992e+02
 0.283484e+01 0.587279e+09 0.117622e+02
 0.283484e+01 0.587279e+09 0.118253e+02
 0.283484e+01 0.587279e+09 0.118884e+02
 0.283484e+01 0.587279e+09 0.119514e+02
 0.283484e+01 0.587279e+09 0.120145e+02
 0.283484e+01 0.587279e+09 0.120776e+02
 0.283484e+01 0.587279e+09 0.121406e+02
 0.283484e+01 0.587279e+09 0.122037e+02
 0.283484e+01 0.587279e+09 0.122668e+02
 0.283484e+01 0.587279e+09 0.123299e+02
 0.283484e+01 0.587279e+09 0.123929e+02
 0.283484e+01 0.587279e+09 0.124560e+02
 0.283484e+01 0.587279e+09 0.125191e+02
 0.283484e+01 0.587279e+09 0.125821e+02
 0.289269e+01 0.554266e+09 0.157670e-01
 0.289269e+01 0.554266e+09 0.262783e-01
 0.289269e+01 0.554266e+09 0.367896e-01
 0.289269e+01 0.554266e+09 0.473009e-01
 0.289269e+01 0.554266e+09 0.578123e-01
 0.289269e+01 0.554266e+09 0.683236e-01
 0.289269e+01 0.554266e+09 0.788349e-01
 0.289269e+01 0.554266e+09 0.893462e-01
 0.289269e+01 0.554266e+09 0.998575e-01
 0.289269e+01 0.554266e+09 0.110369e+00
 0.289269e+01 0.554266e+09 0.120880e+00
 0.289269e+01 0.554266e+09 0.131391e+00
 0.289269e+01 0.554266e+09 0.141903e+00
 0.289269e+01 0.554266e+09 0.152414e+00
 0.289269e+01 0.554266e+09 0.162925e+00
 0.289269e+01 0.554266e+09 0.173437e+00
 0.289269e+01 0.554266e+09 0.183948e+00
 0.289269e+01 0.554266e+09 0.194459e+00
 0.289269e+01 0.554266e+09 0.204971e+00
 0.289269e+01 0.554266e+09 0.215482e+00
 0.289269e+01 0.554266e+09 0.225993e+00
 0.289269e+01 0.554266e+09 0.236505e+00
 0.289269e+01 0.554266e+09 0.247016e+00
 0.289269e+01 0.554266e+09 0.257527e+00
 0.289269e+01 0.554266e+09 0.268039e+00
 0.289269e+01 0.554266e+09 0.278550e+00
 0.289269e+01 0.554266e+09 0.289061e+00
 0.289269e+01 0.554266e+09 0.299573e+00
 0.289269e+01 0.554266e+09 0.310084e+00
 0.289269e+01 0.554266e+09 0.320595e+00
 0.289269e+01 0.554266e+09 0.331107e+00
 0.289269e+01 0.554266e+09 0.341618e+00
 0.289269e+01 0.554266e+09 0.352129e+00
 0.289269e+01 0.554266e+09 0.362641e+00
 0.289269e+01 0.554266e+09 0.373152e+00
 0.289269e+01 0.554266e+09 0.383663e+00
 0.289269e+01 0.554266e+09 0.394174e+00
 0.289269e+01 0.554266e+09 0.404686e+00
 0.289269e+01 0.554266e+09 0.415197e+00
 0.289269e+01 0.554266e+09 0.425708e+00
 0.289269e+01 0.554266e+09 0.436220e+00
 0.289269e+01 0.554266e+09 0.446731e+00
 0.289269e+01 0.554266e+09 0.457242e+00
 0.289269e+01 0.554266e+09 0.467754e+00
 0.289269e+01 0.554266e+09 0.478265e+00
 0.289269e+01 0.554266e+09 0.488776e+00
 0.289269e+01 0.554266e+09 0.499288e+00
 0.289269e+01 0.554266e+09 0.509799e+00
 0.289269e+01 0.554266e+09 0.520310e+00
 0.289269e+01 0.554266e+09 0.530822e+00
 0.289269e+01 0.554266e+09 0.541333e+00
 0.289269e+01 0.554266e+09 0.551844e+00
 0.289269e+01 0.554266e+09 0.562356e+00
 0.289269e+01 0.554266e+09 0.572867e+00
 0.289269e+01 0.554266e+09 0.583378e+00
 0.289269e+01 0.554266e+09 0.593890e+00
 0.289269e+01 0.554266e+09 0.604401e+00
 0.289269e+01 0.554266e+09 0.614912e+00
 0.289269e+01 0.554266e+09 0.625424e+00
 0.289269e+01 0.554266e+09 0.662213e+00
 0.289269e+01 0.554266e+09 0.725281e+00
 0.289269e+01 0.554266e+09 0.788349e+00
 0.289269e+01 0.554266e+09 0.851417e+00
 0.289269e+01 0.554266e+09 0.914485e+00
 0.289269e+01 0.554266e+09 0.977553e+00
 0.289269e+01 0.554266e+09 0.104062e+01
 0.289269e+01 0.554266e+09 0.110369e+01
 0.289269e+01 0.554266e+09 0.116676e+01
 0.289269e+01 0.554266e+09 0.122982e+01
 0.289269e+01 0.554266e+09 0.129289e+01
 0.289269e+01 0.554266e+09 0.135596e+01
 0.289269e+01 0.554266e+09 0.141903e+01
 0.289269e+01 0.554266e+09 0.148210e+01
 0.289269e+01 0.554266e+09 0.154516e+01
 0.289269e+01 0.554266e+09 0.160823e+01
 0.289269e+01 0.554266e+09 0.167130e+01
 0.289269e+01 0.554266e+09 0.173437e+01
 0.289269e+01 0.554266e+09 0.179744e+01
 0.289269e+01 0.554266e+09 0.186050e+01
 0.289269e+01 0.554266e+09 0.192357e+01
 0.289269e+01 0.554266e+09 0.198664e+01
 0.289269e+01 0.554266e+09 0.204971e+01
 0.289269e+01 0.554266e+09 0.211278e+01
 0.289269e+01 0.554266e+09 0.217584e+01
 0.289269e+01 0.554266e+09 0.223891e+01
 0.289269e+01 0.554266e+09 0.230198e+01
 0.289269e+01 0.554266e+09 0.236505e+01
 0.289269e+01 0.554266e+09 0.242811e+01
 0.289269e+01 0.554266e+09 0.249118e+01
 0.289269e+01 0.554266e+09 0.255425e+01
 0.289269e+01 0.554266e+09 0.261732e+01
 0.289269e+01 0.554266e+09 0.268039e+01
 0.289269e+01 0.554266e+09 0.274345e+01
 0.289269e+01 0.554266e+09 0.280652e+01
 0.289269e+01 0.554266e+09 0.286959e+01
 0.289269e+01 0.554266e+09 0.293266e+01
 0.289269e+01 0.554266e+09 0.299573e+01
 0.289269e+01 0.554266e+09 0.305879e+01
 0.289269e+01 0.554266e+09 0.312186e+01
 0.289269e+01 0.554266e+09 0.318493e+01
 0.289269e+01 0.554266e+09 0.324800e+01
 0.289269e+01 0.554266e+09 0.331107e+01
 0.289269e+01 0.554266e+09 0.337413e+01
 0.289269e+01 0.554266e+09 0.343720e+01
 0.289269e+01 0.554266e+09 0.350027e+01
 0.289269e+01 0.554266e+09 0.356334e+01
 0.289269e+01 0.554266e+09 0.362641e+01
 0.289269e+01 0.554266e+09 0.368947e+01
 0.289269e+01 0.554266e+09 0.375254e+01
 0.289269e+01 0.554266e+09 0.381561e+01
 0.289269e+01 0.554266e+09 0.387868e+01
 0.289269e+01 0.554266e+09 0.394174e+01
 0.289269e+01 0.554266e+09 0.400481e+01
 0.289269e+01 0.554266e+09 0.406788e+01
 0.289269e+01 0.554266e+09 0.413095e+01
 0.289269e+01 0.554266e+09 0.419402e+01
 0.289269e+01 0.554266e+09 0.425708e+01
 0.289269e+01 0.554266e+09 0.432015e+01
 0.289269e+01 0.554266e+09 0.438322e+01
 0.289269e+01 0.554266e+09 0.444629e+01
 0.289269e+01 0.554266e+09 0.450936e+01
 0.289269e+01 0.554266e+09 0.457242e+01
 0.289269e+01 0.554266e+09 0.463549e+01
 0.289269e+01 0.554266e+09 0.469856e+01
 0.289269e+01 0.554266e+09 0.476163e+01
 0.289269e+01 0.554266e+09 0.482470e+01
 0.289269e+01 0.554266e+09 0.488776e+01
 0.289269e+01 0.554266e+09 0.495083e+01
 0.289269e+01 0.554266e+09 0.501390e+01
 0.289269e+01 0.554266e+09 0.507697e+01
 0.289269e+01 0.554266e+09 0.514004e+01
 0.289269e+01 0.554266e+09 0.520310e+01
 0.289269e+01 0.554266e+09 0.526617e+01
 0.289269e+01 0.554266e+09 0.532924e+01
 0.289269e+01 0.554266e+09 0.539231e+01
 0.289269e+01 0.554266e+09 0.545537e+01
 0.289269e+01 0.554266e+09 0.551844e+01
 0.289269e+01 0.554266e+09 0.558151e+01
 0.289269e+01 0.554266e+09 0.564458e+01
 0.289269e+01 0.554266e+09 0.570765e+01
 0.289269e+01 0.554266e+09 0.577071e+01
 0.289269e+01 0.554266e+09 0.583378e+01
 0.289269e+01 0.554266e+09 0.589685e+01
 0.289269e+01 0.554266e+09 0.595992e+01
 0.289269e+01 0.554266e+09 0.602299e+01
 0.289269e+01 0.554266e+09 0.608605e+01
 0.289269e+01 0.554266e+09 0.614912e+01
 0.289269e+01 0.554266e+09 0.621219e+01
 0.289269e+01 0.554266e+09 0.627526e+01
 0.289269e+01 0.554266e+09 0.633833e+01
 0.289269e+01 0.554266e+09 0.640139e+01
 0.289269e+01 0.554266e+09 0.646446e+01
 0.289269e+01 0.554266e+09 0.652753e+01
 0.289269e+01 0.554266e+09 0.659060e+01
 0.289269e+01 0.554266e+09 0.665367e+01
 0.289269e+01 0.554266e+09 0.671673e+01
 0.289269e+01 0.554266e+09 0.677980e+01
 0.289269e+01 0.554266e+09 0.684287e+01
 0.289269e+01 0.554266e+09 0.690594e+01
 0.289269e+01 0.554266e+09 0.696900e+01
 0.289269e+01 0.554266e+09 0.703207e+01
 0.289269e+01 0.554266e+09 0.709514e+01
 0.289269e+01 0.554266e+09 0.715821e+01
 0.289269e+01 0.554266e+09 0.722128e+01
 0.289269e+01 0.554266e+09 0.728434e+01
 0.289269e+01 0.554266e+09 0.734741e+01
 0.289269e+01 0.554266e+09 0.741048e+01
 0.289269e+01 0.554266e+09 0.747355e+01
 0.289269e+01 0.554266e+09 0.753662e+01
 0.289269e+01 0.554266e+09 0.759968e+01
 0.289269e+01 0.554266e+09 0.766275e+01
 0.289269e+01 0.554266e+09 0.772582e+01
 0.289269e+01 0.554266e+09 0.778889e+01
 0.289269e+01 0.554266e+09 0.785196e+01
 0.289269e+01 0.554266e+09 0.791502e+01
 0.289269e+01 0.554266e+09 0.797809e+01
 0.289269e+01 0.554266e+09 0.804116e+01
 0.289269e+01 0.554266e+09 0.810423e+01
 0.289269e+01 0.554266e+09 0.816730e+01
 0.289269e+01 0.554266e+09 0.823036e+01
 0.289269e+01 0.554266e+09 0.829343e+01
 0.289269e+01 0.554266e+09 0.835650e+01
 0.289269e+01 0.554266e+09 0.841957e+01
 0.289269e+01 0.554266e+09 0.848263e+01
 0.289269e+01 0.554266e+09 0.854570e+01
 0.289269e+01 0.554266e+09 0.860877e+01
 0.289269e+01 0.554266e+09 0.867184e+01
 0.289269e+01 0.554266e+09 0.873491e+01
 0.289269e+01 0.554266e+09 0.879797e+01
 0.289269e+01 0.554266e+09 0.886104e+01
 0.289269e+01 0.554266e+09 0.892411e+01
 0.289269e+01 0.554266e+09 0.898718e+01
 0.289269e+01 0.554266e+09 0.905025e+01
 0.289269e+01 0.554266e+09 0.911331e+01
 0.289269e+01 0.554266e+09 0.917638e+01
 0.289269e+01 0.554266e+09 0.923945e+01
 0.289269e+01 0.554266e+09 0.930252e+01
 0.289269e+01 0.554266e+09 0.936559e+01
 0.289269e+01 0.554266e+09 0.942865e+01
 0.289269e+01 0.554266e+09 0.949172e+01
 0.289269e+01 0.554266e+09 0.955479e+01
 0.289269e+01 0.554266e+09 0.961786e+01
 0.289269e+01 0.554266e+09 0.968093e+01
 0.289269e+01 0.554266e+09 0.974399e+01
 0.289269e+01 0.554266e+09 0.980706e+01
 0.289269e+01 0.554266e+09 0.987013e+01
 0.289269e+01 0.554266e+09 0.993320e+01
 0.289269e+01 0.554266e+09 0.999626e+01
 0.289269e+01 0.554266e+09 0.100593e+02
 0.289269e+01 0.554266e+09 0.101224e+02
 0.289269e+01 0.554266e+09 0.101855e+02
 0.289269e+01 0.554266e+09 0.102485e+02
 0.289269e+01 0.554266e+09 0.103116e+02
 0.289269e+01 0.554266e+09 0.103747e+02
 0.289269e+01 0.554266e+09 0.104377e+02
 0.289269e+01 0.554266e+09 0.105008e+02
 0.289269e+01 0.554266e+09 0.105639e+02
 0.289269e+01 0.554266e+09 0.106269e+02
 0.289269e+01 0.554266e+09 0.106900e+02
 0.289269e+01 0.554266e+09 0.107531e+02
 0.289269e+01 0.554266e+09 0.108161e+02
 0.289269e+01 0.554266e+09 0.108792e+02
 0.289269e+01 0.554266e+09 0.109423e+02
 0.289269e+01 0.554266e+09 0.110054e+02
 0.289269e+01 0.554266e+09 0.110684e+02
 0.289269e+01 0.554266e+09 0.111315e+02
 0.289269e+01 0.554266e+09 0.111946e+02
 0.289269e+01 0.554266e+09 0.112576e+02
 0.289269e+01 0.554266e+09 0.113207e+02
 0.289269e+01 0.554266e+09 0.113838e+02
 0.289269e+01 0.554266e+09 0.114468e+02
 0.289269e+01 0.554266e+09 0.115099e+02
 0.289269e+01 0.554266e+09 0.115730e+02
 0.289269e+01 0.554266e+09 0.116360e+02
 0.289269e+01 0.554266e+09 0.116991e+02
 0.289269e+01 0.554266e+09 0.117622e+02
 0.289269e+01 0.554266e+09 0.118252e+02
 0.289269e+01 0.554266e+09 0.118883e+02
 0.289269e+01 0.554266e+09 0.119514e+02
 0.289269e+01 0.554266e+09 0.120144e+02
 0.289269e+01 0.554266e+09 0.120775e+02
 0.289269e+01 0.554266e+09 0.121406e+02
 0.289269e+01 0.554266e+09 0.122036e+02
 0.289269e+01 0.554266e+09 0.122667e+02
 0.289269e+01 0.554266e+09 0.123298e+02
 0.289269e+01 0.554266e+09 0.123928e+02
 0.289269e+01 0.554266e+09 0.124559e+02
 0.289269e+01 0.554266e+09 0.125190e+02
 0.289269e+01 0.554266e+09 0.125820e+02
 0.295055e+01 0.523110e+09 0.157669e-01
 0.295055e+01 0.523110e+09 0.262781e-01
 0.295055e+01 0.523110e+09 0.367894e-01
 0.295055e+01 0.523110e+09 0.473007e-01
 0.295055e+01 0.523110e+09 0.578119e-01
 0.295055e+01 0.523110e+09 0.683232e-01
 0.295055e+01 0.523110e+09 0.788344e-01
 0.295055e+01 0.523110e+09 0.893457e-01
 0.295055e+01 0.523110e+09 0.998570e-01
 0.295055e+01 0.523110e+09 0.110368e+00
 0.295055e+01 0.523110e+09 0.120879e+00
 0.295055e+01 0.523110e+09 0.131391e+00
 0.295055e+01 0.523110e+09 0.141902e+00
 0.295055e+01 0.523110e+09 0.152413e+00
 0.295055e+01 0.523110e+09 0.162924e+00
 0.295055e+01 0.523110e+09 0.173436e+00
 0.295055e+01 0.523110e+09 0.183947e+00
 0.295055e+01 0.523110e+09 0.194458e+00
 0.295055e+01 0.523110e+09 0.204970e+00
 0.295055e+01 0.523110e+09 0.215481e+00
 0.295055e+01 0.523110e+09 0.225992e+00
 0.295055e+01 0.523110e+09 0.236503e+00
 0.295055e+01 0.523110e+09 0.247015e+00
 0.295055e+01 0.523110e+09 0.257526e+00
 0.295055e+01 0.523110e+09 0.268037e+00
 0.295055e+01 0.523110e+09 0.278548e+00
 0.295055e+01 0.523110e+09 0.289060e+00
 0.295055e+01 0.523110e+09 0.299571e+00
 0.295055e+01 0.523110e+09 0.310082e+00
 0.295055e+01 0.523110e+09 0.320593e+00
 0.295055e+01 0.523110e+09 0.331105e+00
 0.295055e+01 0.523110e+09 0.341616e+00
 0.295055e+01 0.523110e+09 0.352127e+00
 0.295055e+01 0.523110e+09 0.362638e+00
 0.295055e+01 0.523110e+09 0.373150e+00
 0.295055e+01 0.523110e+09 0.383661e+00
 0.295055e+01 0.523110e+09 0.394172e+00
 0.295055e+01 0.523110e+09 0.404683e+00
 0.295055e+01 0.523110e+09 0.415195e+00
 0.295055e+01 0.523110e+09 0.425706e+00
 0.295055e+01 0.523110e+09 0.436217e+00
 0.295055e+01 0.523110e+09 0.446728e+00
 0.295055e+01 0.523110e+09 0.457240e+00
 0.295055e+01 0.523110e+09 0.467751e+00
 0.295055e+01 0.523110e+09 0.478262e+00
 0.295055e+01 0.523110e+09 0.488773e+00
 0.295055e+01 0.523110e+09 0.499285e+00
 0.295055e+01 0.523110e+09 0.509796e+00
 0.295055e+01 0.523110e+09 0.520307e+00
 0.295055e+01 0.523110e+09 0.530819e+00
 0.295055e+01 0.523110e+09 0.541330e+00
 0.295055e+01 0.523110e+09 0.551841e+00
 0.295055e+01 0.523110e+09 0.562352e+00
 0.295055e+01 0.523110e+09 0.572864e+00
 0.295055e+01 0.523110e+09 0.583375e+00
 0.295055e+01 0.523110e+09 0.593886e+00
 0.295055e+01 0.523110e+09 0.604397e+00
 0.295055e+01 0.523110e+09 0.614909e+00
 0.295055e+01 0.523110e+09 0.625420e+00
 0.295055e+01 0.523110e+09 0.662209e+00
 0.295055e+01 0.523110e+09 0.725277e+00
 0.295055e+01 0.523110e+09 0.788344e+00
 0.295055e+01 0.523110e+09 0.851412e+00
 0.295055e+01 0.523110e+09 0.914479e+00
 0.295055e+01 0.523110e+09 0.977547e+00
 0.295055e+01 0.523110e+09 0.104061e+01
 0.295055e+01 0.523110e+09 0.110368e+01
 0.295055e+01 0.523110e+09 0.116675e+01
 0.295055e+01 0.523110e+09 0.122982e+01
 0.295055e+01 0.523110e+09 0.129288e+01
 0.295055e+01 0.523110e+09 0.135595e+01
 0.295055e+01 0.523110e+09 0.141902e+01
 0.295055e+01 0.523110e+09 0.148209e+01
 0.295055e+01 0.523110e+09 0.154515e+01
 0.295055e+01 0.523110e+09 0.160822e+01
 0.295055e+01 0.523110e+09 0.167129e+01
 0.295055e+01 0.523110e+09 0.173436e+01
 0.295055e+01 0.523110e+09 0.179743e+01
 0.295055e+01 0.523110e+09 0.186049e+01
 0.295055e+01 0.523110e+09 0.192356e+01
 0.295055e+01 0.523110e+09 0.198663e+01
 0.295055e+01 0.523110e+09 0.204970e+01
 0.295055e+01 0.523110e+09 0.211276e+01
 0.295055e+01 0.523110e+09 0.217583e+01
 0.295055e+01 0.523110e+09 0.223890e+01
 0.295055e+01 0.523110e+09 0.230197e+01
 0.295055e+01 0.523110e+09 0.236503e+01
 0.295055e+01 0.523110e+09 0.242810e+01
 0.295055e+01 0.523110e+09 0.249117e+01
 0.295055e+01 0.523110e+09 0.255424e+01
