M_GeV T_GeV <g1>/T
1.000000000000000056e-01 2.535364493970111255e+02 8.643955694900687381e-03
1.000000000000000056e-01 2.595024211399737055e+02 8.643955781507929592e-03
1.000000000000000056e-01 2.656087782946686957e+02 8.663112897652407857e-03
1.000000000000000056e-01 2.718588242732940330e+02 8.663112976866862297e-03
1.000000000000000056e-01 2.782559402207126027e+02 8.681725029350462544e-03
1.000000000000000056e-01 2.848035868435802058e+02 8.681725101580058113e-03
1.000000000000000056e-01 2.915053062825175516e+02 8.681725170526993079e-03
1.000000000000000056e-01 2.983647240283340238e+02 8.699762017707050876e-03
1.000000000000000056e-01 3.053855508833415229e+02 8.699762080517717266e-03
1.000000000000000056e-01 3.125715849688235153e+02 8.715616352309375064e-03
1.000000000000000056e-01 3.199267137797384635e+02 8.715616409486618907e-03
1.000000000000000056e-01 3.274549162877728463e+02 8.729557290232350941e-03
1.000000000000000056e-01 3.351602650938841066e+02 8.729557342289983451e-03
1.000000000000000056e-01 3.430469286314919373e+02 8.729557391981626613e-03
1.000000000000000056e-01 3.511191734215130964e+02 8.741427431382264510e-03
1.000000000000000056e-01 3.593813663804625662e+02 8.741427476634035590e-03
1.000000000000000056e-01 3.678379771828634262e+02 8.751087108464401798e-03
1.000000000000000056e-01 3.764935806792467474e+02 8.751087149679861663e-03
1.000000000000000056e-01 3.853528593710527161e+02 8.751087189022073443e-03
1.000000000000000056e-01 3.944206059437656222e+02 8.757608195854315464e-03
1.000000000000000056e-01 4.037017258596553688e+02 8.757608231658621165e-03
1.000000000000000056e-01 4.132012400115334572e+02 8.762005792386381997e-03
1.000000000000000056e-01 4.229242874389498752e+02 8.762005824974952728e-03
1.000000000000000056e-01 4.328761281083056929e+02 8.762005856082366248e-03
1.000000000000000056e-01 4.430621457583877714e+02 8.764428756988585853e-03
1.000000000000000056e-01 4.534878508128581984e+02 8.764428785306720149e-03
1.000000000000000056e-01 4.641588833612777307e+02 8.764789436393517069e-03
1.000000000000000056e-01 4.750810162102798131e+02 8.764789462170446271e-03
1.000000000000000056e-01 4.862601580065353346e+02 8.764789486775800484e-03
1.000000000000000056e-01 4.977023564332108663e+02 8.763355206181953905e-03
1.000000000000000056e-01 5.094138014816380178e+02 8.763355228581475379e-03
1.000000000000000056e-01 5.214008287999683944e+02 8.760365232170891012e-03
1.000000000000000056e-01 5.336699231206307559e+02 8.760365252564135397e-03
1.000000000000000056e-01 5.462277217684342077e+02 8.760365272030485803e-03
1.000000000000000056e-01 5.590810182512223037e+02 8.755957579406075178e-03
1.000000000000000056e-01 5.722367659350220492e+02 8.755957597130881176e-03
1.000000000000000056e-01 5.857020818056666940e+02 8.750264090344852044e-03
1.000000000000000056e-01 5.994842503189408944e+02 8.750264106485088761e-03
1.000000000000000056e-01 6.135907273413175744e+02 8.750264121891703981e-03
1.000000000000000056e-01 6.280291441834252737e+02 8.743405559034859303e-03
1.000000000000000056e-01 6.428073117284319551e+02 8.743405573065363492e-03
1.000000000000000056e-01 6.579332246575681893e+02 8.735506558935948393e-03
1.000000000000000056e-01 6.734150657750820983e+02 8.735506571713706411e-03
1.000000000000000056e-01 6.892612104349694846e+02 8.735506583910701561e-03
1.000000000000000056e-01 7.054802310718645231e+02 8.726677506189226344e-03
1.000000000000000056e-01 7.220809018385464242e+02 8.726677517298104050e-03
1.000000000000000056e-01 7.390722033525775032e+02 8.717029817534149155e-03
1.000000000000000056e-01 7.564633275546290179e+02 8.717029827652426899e-03
1.000000000000000056e-01 7.742636826811269657e+02 8.717029837310820775e-03
1.000000000000000056e-01 7.924828983539168803e+02 8.706645112779760193e-03
1.000000000000000056e-01 8.111308307896872520e+02 8.706645121577216012e-03
1.000000000000000056e-01 8.302175681319744172e+02 8.695618357292921388e-03
1.000000000000000056e-01 8.497534359086438371e+02 8.695618365306322095e-03
1.000000000000000056e-01 8.697490026177833897e+02 8.695618372955484648e-03
1.000000000000000056e-01 8.902150854450383122e+02 8.684028346765942236e-03
1.000000000000000056e-01 9.111627561154896284e+02 8.684028353733660305e-03
1.000000000000000056e-01 9.326033468832199560e+02 8.671942897381847842e-03
1.000000000000000056e-01 9.545484566618337112e+02 8.671942903728937363e-03
1.000000000000000056e-01 9.770099572992256753e+02 8.671942909787547574e-03
1.000000000000000056e-01 1.000000000000000000e+03 8.659441509954419330e-03
1.000000000000000056e-01 1.000000000000000000e+03 8.659441509954419330e-03
1.000000000000000056e-01 1.097498765493055544e+03 8.646561331380791388e-03
1.000000000000000056e-01 1.204503540258781186e+03 8.619913185398554029e-03
1.000000000000000056e-01 1.321941148466028608e+03 8.592353180800656187e-03
1.000000000000000056e-01 1.450828778495938650e+03 8.578323132201090898e-03
1.000000000000000056e-01 1.592282793341090610e+03 8.549924776831290679e-03
1.000000000000000056e-01 1.747528400007682876e+03 8.535599942082063019e-03
1.000000000000000056e-01 1.917910261672486740e+03 8.506811175787670418e-03
1.000000000000000056e-01 2.104904144512019684e+03 8.477939711981654497e-03
1.000000000000000056e-01 2.310129700083157786e+03 8.463509088772839042e-03
1.000000000000000056e-01 2.535364493970108924e+03 8.434712442514090067e-03
1.000000000000000056e-01 2.782559402207123185e+03 8.420367443221521767e-03
1.000000000000000056e-01 3.053855508833412387e+03 8.391815227448810172e-03
1.000000000000000056e-01 3.351602650938840725e+03 8.363328028622376772e-03
1.000000000000000056e-01 3.678379771828630510e+03 8.349169022009951188e-03
1.000000000000000056e-01 4.037017258596553802e+03 8.321060159502787629e-03
1.000000000000000056e-01 4.430621457583877600e+03 8.293245538999044486e-03
1.000000000000000056e-01 4.862601580065348571e+03 8.279459904885592969e-03
1.000000000000000056e-01 5.336699231206307559e+03 8.252123198823868924e-03
1.000000000000000056e-01 5.857020818056661483e+03 8.238576659708427702e-03
1.000000000000000056e-01 6.428073117284318869e+03 8.211738818176177526e-03
1.000000000000000056e-01 7.054802310718638182e+03 8.185229921490670690e-03
1.000000000000000056e-01 7.742636826811270112e+03 8.171947105504904010e-03
1.000000000000000056e-01 8.497534359086437689e+03 8.145606208818425772e-03
1.000000000000000056e-01 9.326033468832189101e+03 8.132561953421792861e-03
1.000000000000000056e-01 1.023531021899026928e+04 8.106724354445631747e-03
1.000000000000000056e-01 1.123324032978026480e+04 8.081226556688537663e-03
1.000000000000000056e-01 1.232846739442065882e+04 8.068602863157395624e-03
1.000000000000000056e-01 1.353047774579807628e+04 8.043601867150640405e-03
1.000000000000000056e-01 1.484968262254463480e+04 8.031218564577228408e-03
1.000000000000000056e-01 1.629750834620643400e+04 8.006702993017367209e-03
1.000000000000000056e-01 1.788649529057435211e+04 7.982502970820745669e-03
1.000000000000000056e-01 1.963040650040268520e+04 7.970517749984534425e-03
1.000000000000000056e-01 2.154434690031882201e+04 7.946781335616335054e-03
1.000000000000000056e-01 2.364489412645406992e+04 7.935023942276639777e-03
1.000000000000000056e-01 2.595024211399731939e+04 7.911738880163969242e-03
1.000000000000000056e-01 2.848035868435799057e+04 7.888747640118775467e-03
1.000000000000000056e-01 3.125715849688235176e+04 7.877358728174728084e-03
1.000000000000000056e-01 3.430469286314912461e+04 7.854795235650116961e-03
1.000000000000000056e-01 3.764935806792470976e+04 7.832510094140338747e-03
1.000000000000000056e-01 4.132012400115334458e+04 7.821471901965026952e-03
1.000000000000000056e-01 4.534878508128582325e+04 7.799594044255037974e-03
1.000000000000000056e-01 4.977023564332113892e+04 7.788758276111719218e-03
1.000000000000000056e-01 5.462277217684336938e+04 7.767166495621538429e-03
1.000000000000000056e-01 5.994842503189409035e+04 7.745783532319126287e-03
1.000000000000000056e-01 6.579332246575682075e+04 7.735185681884314095e-03
1.000000000000000056e-01 7.220809018385456875e+04 7.714183798256445644e-03
1.000000000000000056e-01 7.924828983539169712e+04 7.703774075447189333e-03
1.000000000000000056e-01 8.697490026177834079e+04 7.683141917127236237e-03
1.000000000000000056e-01 9.545484566618327517e+04 7.662747062082420069e-03
1.000000000000000056e-01 1.047615752789664111e+05 7.652641136549692517e-03
1.000000000000000056e-01 1.149756995397735591e+05 7.632598264354813200e-03
1.000000000000000056e-01 1.261856883066018490e+05 7.622664293052534845e-03
1.000000000000000056e-01 1.384886371393871668e+05 7.602965376067986371e-03
1.000000000000000056e-01 1.519911082952933211e+05 7.583489410352701153e-03
1.000000000000000056e-01 1.668100537200059043e+05 7.573791325846802522e-03
1.000000000000000056e-01 1.830738280295369623e+05 7.554491125443972901e-03
1.000000000000000056e-01 2.009233002565045899e+05 7.544920137652101622e-03
1.000000000000000056e-01 2.205130739903045469e+05 7.525938543634242035e-03
1.000000000000000056e-01 2.420128264794383431e+05 7.507162505749237144e-03
1.000000000000000056e-01 2.656087782946684165e+05 7.497853689672462005e-03
1.000000000000000056e-01 2.915053062825175584e+05 7.479384476198422220e-03
1.000000000000000056e-01 3.199267137797384639e+05 7.461117227110997292e-03
1.000000000000000056e-01 3.511191734215127653e+05 7.452057752377604441e-03
1.000000000000000056e-01 3.853528593710527639e+05 7.434081716152558632e-03
1.000000000000000056e-01 4.229242874389498611e+05 7.425162873088809491e-03
1.000000000000000056e-01 4.641588833612772287e+05 7.407470023256474204e-03
1.000000000000000056e-01 5.094138014816375216e+05 7.389959991877364728e-03
1.000000000000000056e-01 5.590810182512222091e+05 7.381280409428900117e-03
1.000000000000000056e-01 6.135907273413175717e+05 7.363914641038144492e-03
1.000000000000000056e-01 6.734150657750827959e+05 7.355235107039873391e-03
1.000000000000000056e-01 7.390722033525775187e+05 7.338013227716087307e-03
1.000000000000000056e-01 8.111308307896872284e+05 7.320968401080779446e-03
1.000000000000000056e-01 8.902150854450393235e+05 7.312508847803349775e-03
1.000000000000000056e-01 9.770099572992246831e+05 7.295723695926971050e-03
1.000000000000000056e-01 1.072267222010323079e+06 7.287392736328711720e-03
1.000000000000000056e-01 1.176811952434999170e+06 7.270859029145379862e-03
1.000000000000000056e-01 1.291549665014882572e+06 7.254489954548015533e-03
1.000000000000000056e-01 1.417474162926804740e+06 7.246364890996642716e-03
1.000000000000000056e-01 1.555676143930472201e+06 7.230239027705698263e-03
1.000000000000000056e-01 1.707352647470688680e+06 7.222236719999219901e-03
1.000000000000000056e-01 1.873817422860383056e+06 7.206345522840757085e-03
1.000000000000000056e-01 2.056512308348651510e+06 7.190607709261472372e-03
1.000000000000000056e-01 2.257019719633921515e+06 7.182798437192673344e-03
1.000000000000000056e-01 2.477076355991709046e+06 7.167286633059439215e-03
1.000000000000000056e-01 2.718588242732940242e+06 7.159588604171924012e-03
1.000000000000000056e-01 2.983647240283340216e+06 7.144301004278200661e-03
1.000000000000000056e-01 3.274549162877731491e+06 7.129160842354465531e-03
1.000000000000000056e-01 3.593813663804625627e+06 7.121640570444021275e-03
1.000000000000000056e-01 3.944206059437655844e+06 7.106708293525892603e-03
1.000000000000000056e-01 4.328761281083061360e+06 7.091916524870417286e-03
1.000000000000000056e-01 4.750810162102793343e+06 7.084575240330960068e-03
1.000000000000000056e-01 5.214008287999683991e+06 7.069984996891323474e-03
1.000000000000000056e-01 5.722367659350220114e+06 7.062744621590252500e-03
1.000000000000000056e-01 6.280291441834246740e+06 7.048354761285304491e-03
1.000000000000000056e-01 6.892612104349695146e+06 7.034095950451134220e-03
1.000000000000000056e-01 7.564633275546290912e+06 7.027019354051138901e-03
1.000000000000000056e-01 8.302175681319751777e+06 7.012954922210937886e-03
1.000000000000000056e-01 9.111627561154887080e+06 7.005971181455482311e-03
1.000000000000000056e-01 1.000000000000000000e+07 6.992091675030913736e-03
1.400000000000000133e-01 1.000000000000000000e+02 1.756472887819377632e-02
1.400000000000000133e-01 1.023531021899025859e+02 1.694352578566330966e-02
1.400000000000000133e-01 1.047615752789664043e+02 1.641109353606953758e-02
1.400000000000000133e-01 1.072267222010323167e+02 1.580288340719199214e-02
1.400000000000000133e-01 1.097498765493055686e+02 1.521206082126578055e-02
1.400000000000000133e-01 1.123324032978026565e+02 1.465665456586124488e-02
1.400000000000000133e-01 1.149756995397735579e+02 1.414669217192851894e-02
1.400000000000000133e-01 1.176811952434997863e+02 1.368738263002233259e-02
1.400000000000000133e-01 1.204503540258782408e+02 1.328342730444972454e-02
1.400000000000000133e-01 1.232846739442065882e+02 1.291997354578742346e-02
1.400000000000000133e-01 1.261856883066019748e+02 1.260326854713272708e-02
1.400000000000000133e-01 1.291549665014883885e+02 1.230195579975319059e-02
1.400000000000000133e-01 1.321941148466028721e+02 1.203500320576831803e-02
1.400000000000000133e-01 1.353047774579807481e+02 1.180288853408343469e-02
1.400000000000000133e-01 1.384886371393873219e+02 1.162221086947398847e-02
1.400000000000000133e-01 1.417474162926804695e+02 1.143864279087462160e-02
1.400000000000000133e-01 1.450828778495940128e+02 1.140846157900685109e-02
1.400000000000000133e-01 1.484968262254465117e+02 1.156957010889322207e-02
1.400000000000000133e-01 1.519911082952933157e+02 1.111559094438167861e-02
1.400000000000000133e-01 1.555676143930472222e+02 1.032953176252287761e-02
1.400000000000000133e-01 1.592282793341092315e+02 9.427225794975822165e-03
1.400000000000000133e-01 1.629750834620643332e+02 9.047951451871599424e-03
1.400000000000000133e-01 1.668100537200059250e+02 8.921813780700253368e-03
1.400000000000000133e-01 1.707352647470690385e+02 8.850105792781552683e-03
1.400000000000000133e-01 1.747528400007682876e+02 8.776656768706791664e-03
1.400000000000000133e-01 1.788649529057435075e+02 8.722572031020109709e-03
1.400000000000000133e-01 1.830738280295367701e+02 8.683556560647965814e-03
1.400000000000000133e-01 1.873817422860383033e+02 8.662371806556485102e-03
1.400000000000000133e-01 1.917910261672488730e+02 8.640052135625684790e-03
1.400000000000000133e-01 1.963040650040270521e+02 8.624612096352691701e-03
1.400000000000000133e-01 2.009233002565045751e+02 8.616327885249996585e-03
1.400000000000000133e-01 2.056512308348651459e+02 8.616328146772047128e-03
1.400000000000000133e-01 2.104904144512019570e+02 8.606249636561867297e-03
1.400000000000000133e-01 2.154434690031882269e+02 8.606249875803642993e-03
1.400000000000000133e-01 2.205130739903045480e+02 8.612991764036058775e-03
1.400000000000000133e-01 2.257019719633919124e+02 8.612991985735085967e-03
1.400000000000000133e-01 2.310129700083157900e+02 8.612992197360688426e-03
1.400000000000000133e-01 2.364489412645407072e+02 8.626137605213482495e-03
1.400000000000000133e-01 2.420128264794381039e+02 8.626137799282734483e-03
1.400000000000000133e-01 2.477076355991711409e+02 8.643953687929775004e-03
1.400000000000000133e-01 2.535364493970111255e+02 8.643953865741533377e-03
1.400000000000000133e-01 2.595024211399737055e+02 8.643954035473277661e-03
1.400000000000000133e-01 2.656087782946686957e+02 8.663111224617570452e-03
1.400000000000000133e-01 2.718588242732940330e+02 8.663111379863185427e-03
1.400000000000000133e-01 2.782559402207126027e+02 8.681723503828463889e-03
1.400000000000000133e-01 2.848035868435802058e+02 8.681723645386704713e-03
1.400000000000000133e-01 2.915053062825175516e+02 8.681723780511964653e-03
1.400000000000000133e-01 2.983647240283340238e+02 8.699760691107829777e-03
1.400000000000000133e-01 3.053855508833415229e+02 8.699760814208135767e-03
1.400000000000000133e-01 3.125715849688235153e+02 8.715615144686434182e-03
1.400000000000000133e-01 3.199267137797384635e+02 8.715615256746904460e-03
1.400000000000000133e-01 3.274549162877728463e+02 8.729556190735159732e-03
1.400000000000000133e-01 3.351602650938841066e+02 8.729556292762489025e-03
1.400000000000000133e-01 3.430469286314919373e+02 8.729556390153027368e-03
1.400000000000000133e-01 3.511191734215130964e+02 8.741426475625964018e-03
1.400000000000000133e-01 3.593813663804625662e+02 8.741426564315271652e-03
1.400000000000000133e-01 3.678379771828634262e+02 8.751086237956031549e-03
1.400000000000000133e-01 3.764935806792467474e+02 8.751086318734951561e-03
1.400000000000000133e-01 3.853528593710527161e+02 8.751086395842639851e-03
1.400000000000000133e-01 3.944206059437656222e+02 8.757607439631933874e-03
1.400000000000000133e-01 4.037017258596553688e+02 8.757607509805864776e-03
1.400000000000000133e-01 4.132012400115334572e+02 8.762005104082069146e-03
1.400000000000000133e-01 4.229242874389498752e+02 8.762005167953612617e-03
1.400000000000000133e-01 4.328761281083056929e+02 8.762005228922290639e-03
1.400000000000000133e-01 4.430621457583877714e+02 8.764428158878991015e-03
1.400000000000000133e-01 4.534878508128581984e+02 8.764428214381007193e-03
1.400000000000000133e-01 4.641588833612777307e+02 8.764788891956231884e-03
1.400000000000000133e-01 4.750810162102798131e+02 8.764788942477747674e-03
1.400000000000000133e-01 4.862601580065353346e+02 8.764788990703091531e-03
1.400000000000000133e-01 4.977023564332108663e+02 8.763354733078425329e-03
1.400000000000000133e-01 5.094138014816380178e+02 8.763354776980513891e-03
1.400000000000000133e-01 5.214008287999683944e+02 8.760364801441499621e-03
1.400000000000000133e-01 5.336699231206307559e+02 8.760364841411499154e-03
1.400000000000000133e-01 5.462277217684342077e+02 8.760364879564847690e-03
1.400000000000000133e-01 5.590810182512223037e+02 8.755957205036813892e-03
1.400000000000000133e-01 5.722367659350220492e+02 8.755957239776840720e-03
1.400000000000000133e-01 5.857020818056666940e+02 8.750263749443766906e-03
1.400000000000000133e-01 5.994842503189408944e+02 8.750263781078114825e-03
1.400000000000000133e-01 6.135907273413175744e+02 8.750263811274670150e-03
1.400000000000000133e-01 6.280291441834252737e+02 8.743405262693362823e-03
1.400000000000000133e-01 6.428073117284319551e+02 8.743405290192773557e-03
1.400000000000000133e-01 6.579332246575681893e+02 8.735506289053526427e-03
1.400000000000000133e-01 6.734150657750820983e+02 8.735506314097647718e-03
1.400000000000000133e-01 6.892612104349694846e+02 8.735506338003492036e-03
1.400000000000000133e-01 7.054802310718645231e+02 8.726677271555797338e-03
1.400000000000000133e-01 7.220809018385464242e+02 8.726677293328944859e-03
1.400000000000000133e-01 7.390722033525775032e+02 8.717029603823067338e-03
1.400000000000000133e-01 7.564633275546290179e+02 8.717029623654705406e-03
1.400000000000000133e-01 7.742636826811269657e+02 8.717029642584988094e-03
1.400000000000000133e-01 7.924828983539168803e+02 8.706644926966249781e-03
1.400000000000000133e-01 8.111308307896872520e+02 8.706644944209107964e-03
1.400000000000000133e-01 8.302175681319744172e+02 8.695618188039580879e-03
1.400000000000000133e-01 8.497534359086438371e+02 8.695618203745722127e-03
1.400000000000000133e-01 8.697490026177833897e+02 8.695618218738003849e-03
1.400000000000000133e-01 8.902150854450383122e+02 8.684028199598313458e-03
1.400000000000000133e-01 9.111627561154896284e+02 8.684028213254963921e-03
1.400000000000000133e-01 9.326033468832199560e+02 8.671942763322778441e-03
1.400000000000000133e-01 9.545484566618337112e+02 8.671942775763009578e-03
1.400000000000000133e-01 9.770099572992256753e+02 8.671942787637819741e-03
1.400000000000000133e-01 1.000000000000000000e+03 8.659441393377860161e-03
1.400000000000000133e-01 1.000000000000000000e+03 8.659441393377860161e-03
1.400000000000000133e-01 1.097498765493055544e+03 8.646561234618887343e-03
1.400000000000000133e-01 1.204503540258781186e+03 8.619913105091428496e-03
1.400000000000000133e-01 1.321941148466028608e+03 8.592353114145806145e-03
1.400000000000000133e-01 1.450828778495938650e+03 8.578323076869768041e-03
1.400000000000000133e-01 1.592282793341090610e+03 8.549924730902725908e-03
1.400000000000000133e-01 1.747528400007682876e+03 8.535599903954659007e-03
1.400000000000000133e-01 1.917910261672486740e+03 8.506811144137342226e-03
1.400000000000000133e-01 2.104904144512019684e+03 8.477939685708280396e-03
1.400000000000000133e-01 2.310129700083157786e+03 8.463509066961289948e-03
1.400000000000000133e-01 2.535364493970108924e+03 8.434712424407209488e-03
1.400000000000000133e-01 2.782559402207123185e+03 8.420367428189294567e-03
1.400000000000000133e-01 3.053855508833412387e+03 8.391815214969232037e-03
1.400000000000000133e-01 3.351602650938840725e+03 8.363328018263314206e-03
1.400000000000000133e-01 3.678379771828630510e+03 8.349169013410302417e-03
1.400000000000000133e-01 4.037017258596553802e+03 8.321060152364367565e-03
1.400000000000000133e-01 4.430621457583877600e+03 8.293245533073673181e-03
1.400000000000000133e-01 4.862601580065348571e+03 8.279459899966614550e-03
1.400000000000000133e-01 5.336699231206307559e+03 8.252123194740541498e-03
1.400000000000000133e-01 5.857020818056661483e+03 8.238576656318625374e-03
1.400000000000000133e-01 6.428073117284318869e+03 8.211738815362216656e-03
1.400000000000000133e-01 7.054802310718638182e+03 8.185229919154796141e-03
1.400000000000000133e-01 7.742636826811270112e+03 8.171947103565986234e-03
1.400000000000000133e-01 8.497534359086437689e+03 8.145606207209447197e-03
1.400000000000000133e-01 9.326033468832189101e+03 8.132561952086296911e-03
1.400000000000000133e-01 1.023531021899026928e+04 8.106724353337407124e-03
1.400000000000000133e-01 1.123324032978026480e+04 8.081226555768872277e-03
1.400000000000000133e-01 1.232846739442065882e+04 8.068602862394023620e-03
1.400000000000000133e-01 1.353047774579807628e+04 8.043601866517150617e-03
1.400000000000000133e-01 1.484968262254463480e+04 8.031218564051400763e-03
1.400000000000000133e-01 1.629750834620643400e+04 8.006702992580988845e-03
1.400000000000000133e-01 1.788649529057435211e+04 7.982502970458601327e-03
1.400000000000000133e-01 1.963040650040268520e+04 7.970517749683931133e-03
1.400000000000000133e-01 2.154434690031882201e+04 7.946781335366869675e-03
1.400000000000000133e-01 2.364489412645406992e+04 7.935023942069576244e-03
1.400000000000000133e-01 2.595024211399731939e+04 7.911738879992120596e-03
1.400000000000000133e-01 2.848035868435799057e+04 7.888747639976158646e-03
1.400000000000000133e-01 3.125715849688235176e+04 7.877358728056352288e-03
1.400000000000000133e-01 3.430469286314912461e+04 7.854795235551865693e-03
1.400000000000000133e-01 3.764935806792470976e+04 7.832510094058792866e-03
1.400000000000000133e-01 4.132012400115334458e+04 7.821471901897346715e-03
1.400000000000000133e-01 4.534878508128582325e+04 7.799594044198867628e-03
1.400000000000000133e-01 4.977023564332113892e+04 7.788758276065103729e-03
1.400000000000000133e-01 5.462277217684336938e+04 7.767166495582849758e-03
1.400000000000000133e-01 5.994842503189409035e+04 7.745783532287026964e-03
1.400000000000000133e-01 6.579332246575682075e+04 7.735185681857668742e-03
1.400000000000000133e-01 7.220809018385456875e+04 7.714183798234349604e-03
1.400000000000000133e-01 7.924828983539169712e+04 7.703774075428836826e-03
1.400000000000000133e-01 8.697490026177834079e+04 7.683141917112001028e-03
1.400000000000000133e-01 9.545484566618327517e+04 7.662747062069790414e-03
1.400000000000000133e-01 1.047615752789664111e+05 7.652641136539204379e-03
1.400000000000000133e-01 1.149756995397735591e+05 7.632598264346107490e-03
1.400000000000000133e-01 1.261856883066018490e+05 7.622664293045314926e-03
1.400000000000000133e-01 1.384886371393871668e+05 7.602965376061986830e-03
1.400000000000000133e-01 1.519911082952933211e+05 7.583489410347729436e-03
1.400000000000000133e-01 1.668100537200059043e+05 7.573791325842667808e-03
1.400000000000000133e-01 1.830738280295369623e+05 7.554491125440546823e-03
1.400000000000000133e-01 2.009233002565045899e+05 7.544920137649267951e-03
1.400000000000000133e-01 2.205130739903045469e+05 7.525938543631883679e-03
1.400000000000000133e-01 2.420128264794383431e+05 7.507162505747282978e-03
1.400000000000000133e-01 2.656087782946684165e+05 7.497853689670827895e-03
1.400000000000000133e-01 2.915053062825175584e+05 7.479384476197075207e-03
1.400000000000000133e-01 3.199267137797384639e+05 7.461117227109879263e-03
1.400000000000000133e-01 3.511191734215127653e+05 7.452057752376677231e-03
1.400000000000000133e-01 3.853528593710527639e+05 7.434081716151790149e-03
1.400000000000000133e-01 4.229242874389498611e+05 7.425162873088174582e-03
1.400000000000000133e-01 4.641588833612772287e+05 7.407470023255939909e-03
1.400000000000000133e-01 5.094138014816375216e+05 7.389959991876930180e-03
1.400000000000000133e-01 5.590810182512222091e+05 7.381280409428535826e-03
1.400000000000000133e-01 6.135907273413175717e+05 7.363914641037841782e-03
1.400000000000000133e-01 6.734150657750827959e+05 7.355235107039621856e-03
1.400000000000000133e-01 7.390722033525775187e+05 7.338013227715878273e-03
1.400000000000000133e-01 8.111308307896872284e+05 7.320968401080600770e-03
1.400000000000000133e-01 8.902150854450393235e+05 7.312508847803201456e-03
1.400000000000000133e-01 9.770099572992246831e+05 7.295723695926854824e-03
1.400000000000000133e-01 1.072267222010323079e+06 7.287392736328610239e-03
1.400000000000000133e-01 1.176811952434999170e+06 7.270859029145295728e-03
1.400000000000000133e-01 1.291549665014882572e+06 7.254489954547948746e-03
1.400000000000000133e-01 1.417474162926804740e+06 7.246364890996584603e-03
1.400000000000000133e-01 1.555676143930472201e+06 7.230239027705654027e-03
1.400000000000000133e-01 1.707352647470688680e+06 7.222236719999178267e-03
1.400000000000000133e-01 1.873817422860383056e+06 7.206345522840725860e-03
1.400000000000000133e-01 2.056512308348651510e+06 7.190607709261444616e-03
1.400000000000000133e-01 2.257019719633921515e+06 7.182798437192652527e-03
1.400000000000000133e-01 2.477076355991709046e+06 7.167286633059419265e-03
1.400000000000000133e-01 2.718588242732940242e+06 7.159588604171908399e-03
1.400000000000000133e-01 2.983647240283340216e+06 7.144301004278187650e-03
1.400000000000000133e-01 3.274549162877731491e+06 7.129160842354454256e-03
1.400000000000000133e-01 3.593813663804625627e+06 7.121640570444013468e-03
1.400000000000000133e-01 3.944206059437655844e+06 7.106708293525885664e-03
1.400000000000000133e-01 4.328761281083061360e+06 7.091916524870412082e-03
1.400000000000000133e-01 4.750810162102793343e+06 7.084575240330954864e-03
1.400000000000000133e-01 5.214008287999683991e+06 7.069984996891320005e-03
1.400000000000000133e-01 5.722367659350220114e+06 7.062744621590248163e-03
1.400000000000000133e-01 6.280291441834246740e+06 7.048354761285301022e-03
1.400000000000000133e-01 6.892612104349695146e+06 7.034095950451132485e-03
1.400000000000000133e-01 7.564633275546290912e+06 7.027019354051137166e-03
1.400000000000000133e-01 8.302175681319751777e+06 7.012954922210937886e-03
1.400000000000000133e-01 9.111627561154887080e+06 7.005971181455481443e-03
1.400000000000000133e-01 1.000000000000000000e+07 6.992091675030912001e-03
2.000000000000000111e-01 1.000000000000000000e+02 1.756453737173214319e-02
2.000000000000000111e-01 1.023531021899025859e+02 1.694335415582451029e-02
2.000000000000000111e-01 1.047615752789664043e+02 1.641094399947704008e-02
2.000000000000000111e-01 1.072267222010323167e+02 1.580276212836701638e-02
2.000000000000000111e-01 1.097498765493055686e+02 1.521196007947594672e-02
2.000000000000000111e-01 1.123324032978026565e+02 1.465657730340401595e-02
2.000000000000000111e-01 1.149756995397735579e+02 1.414662187156343932e-02
2.000000000000000111e-01 1.176811952434997863e+02 1.368732269134840911e-02
2.000000000000000111e-01 1.204503540258782408e+02 1.328337565415722496e-02
2.000000000000000111e-01 1.232846739442065882e+02 1.291992868859004502e-02
2.000000000000000111e-01 1.261856883066019748e+02 1.260323010295990795e-02
2.000000000000000111e-01 1.291549665014883885e+02 1.230192287021651849e-02
2.000000000000000111e-01 1.321941148466028721e+02 1.203497392370836763e-02
2.000000000000000111e-01 1.353047774579807481e+02 1.180286044091234318e-02
2.000000000000000111e-01 1.384886371393873219e+02 1.162218162899533204e-02
2.000000000000000111e-01 1.417474162926804695e+02 1.143861517084994277e-02
2.000000000000000111e-01 1.450828778495940128e+02 1.140843202476695892e-02
2.000000000000000111e-01 1.484968262254465117e+02 1.156953608999197573e-02
2.000000000000000111e-01 1.519911082952933157e+02 1.111556203763548051e-02
2.000000000000000111e-01 1.555676143930472222e+02 1.032951021738980416e-02
2.000000000000000111e-01 1.592282793341092315e+02 9.427211013608025741e-03
2.000000000000000111e-01 1.629750834620643332e+02 9.047941501298310471e-03
2.000000000000000111e-01 1.668100537200059250e+02 8.921805564357248100e-03
2.000000000000000111e-01 1.707352647470690385e+02 8.850098424079872600e-03
2.000000000000000111e-01 1.747528400007682876e+02 8.776649950716324325e-03
2.000000000000000111e-01 1.788649529057435075e+02 8.722565411768917407e-03
2.000000000000000111e-01 1.830738280295367701e+02 8.683549879428200877e-03
2.000000000000000111e-01 1.873817422860383033e+02 8.662365020984838862e-03
