M_GeV T_GeV <S1>/T
1.000000000000000056e-01 2.310129700083157900e+02 4.592330216817849987e-09
1.000000000000000056e-01 2.364489412645407072e+02 4.377715313711190951e-09
1.000000000000000056e-01 2.420128264794381039e+02 4.178746258593231878e-09
1.000000000000000056e-01 2.477076355991711409e+02 3.961998957522335662e-09
1.000000000000000056e-01 2.535364493970111255e+02 3.781923579802841841e-09
1.000000000000000056e-01 2.595024211399737055e+02 3.610032586914665482e-09
1.000000000000000056e-01 2.656087782946686957e+02 3.416475861402028887e-09
1.000000000000000056e-01 2.718588242732940330e+02 3.261194220253904088e-09
1.000000000000000056e-01 2.782559402207126027e+02 3.085732273698738350e-09
1.000000000000000056e-01 2.848035868435802058e+02 2.945482858550752237e-09
1.000000000000000056e-01 2.915053062825175516e+02 2.811607829313148535e-09
1.000000000000000056e-01 2.983647240283340238e+02 2.661795752567263743e-09
1.000000000000000056e-01 3.053855508833415229e+02 2.540814352013662611e-09
1.000000000000000056e-01 3.125715849688235153e+02 2.407058737592746354e-09
1.000000000000000056e-01 3.199267137797384635e+02 2.297655238691683991e-09
1.000000000000000056e-01 3.274549162877728463e+02 2.183866165965592336e-09
1.000000000000000056e-01 3.351602650938841066e+02 2.084606904302381997e-09
1.000000000000000056e-01 3.430469286314919373e+02 1.989859055639731168e-09
1.000000000000000056e-01 3.511191734215130964e+02 1.892157672759207727e-09
1.000000000000000056e-01 3.593813663804625662e+02 1.806156788659851050e-09
1.000000000000000056e-01 3.678379771828634262e+02 1.718177872269217374e-09
1.000000000000000056e-01 3.764935806792467474e+02 1.640084521905570456e-09
1.000000000000000056e-01 3.853528593710527161e+02 1.565540590578075063e-09
1.000000000000000056e-01 3.944206059437656222e+02 1.489871447166419805e-09
1.000000000000000056e-01 4.037017258596553688e+02 1.422154847809022300e-09
1.000000000000000056e-01 4.132012400115334572e+02 1.353942440169684411e-09
1.000000000000000056e-01 4.229242874389498752e+02 1.292403956692143468e-09
1.000000000000000056e-01 4.328761281083056929e+02 1.233662467320945112e-09
1.000000000000000056e-01 4.430621457583877714e+02 1.174919748688309340e-09
1.000000000000000056e-01 4.534878508128581984e+02 1.121518050691258779e-09
1.000000000000000056e-01 4.641588833612777307e+02 1.068479683512037486e-09
1.000000000000000056e-01 4.750810162102798131e+02 1.019915808317871230e-09
1.000000000000000056e-01 4.862601580065353346e+02 9.735592223511764527e-10
1.000000000000000056e-01 4.977023564332108663e+02 9.277955098774198952e-10
1.000000000000000056e-01 5.094138014816380178e+02 8.856259031396537715e-10
1.000000000000000056e-01 5.214008287999683944e+02 8.442542346915593433e-10
1.000000000000000056e-01 5.336699231206307559e+02 8.058816858844449533e-10
1.000000000000000056e-01 5.462277217684342077e+02 7.692532163038037949e-10
1.000000000000000056e-01 5.590810182512223037e+02 7.334584440675099576e-10
1.000000000000000056e-01 5.722367659350220492e+02 7.001217075715428141e-10
1.000000000000000056e-01 5.857020818056666940e+02 6.676750477168227817e-10
1.000000000000000056e-01 5.994842503189408944e+02 6.373282531894747189e-10
1.000000000000000056e-01 6.135907273413175744e+02 6.083607604072621994e-10
1.000000000000000056e-01 6.280291441834252737e+02 5.803756782963726253e-10
1.000000000000000056e-01 6.428073117284319551e+02 5.539967584220094563e-10
1.000000000000000056e-01 6.579332246575681893e+02 5.285304355560892356e-10
1.000000000000000056e-01 6.734150657750820983e+02 5.045079528746822912e-10
1.000000000000000056e-01 6.892612104349694846e+02 4.815773253769375000e-10
1.000000000000000056e-01 7.054802310718645231e+02 4.595704050550371248e-10
1.000000000000000056e-01 7.220809018385464242e+02 4.386822524170723346e-10
1.000000000000000056e-01 7.390722033525775032e+02 4.186899414101471303e-10
1.000000000000000056e-01 7.564633275546290179e+02 3.996598636356690926e-10
1.000000000000000056e-01 7.742636826811269657e+02 3.814947322156848733e-10
1.000000000000000056e-01 7.924828983539168803e+02 3.641537920949511277e-10
1.000000000000000056e-01 8.111308307896872520e+02 3.476024605739301354e-10
1.000000000000000056e-01 8.302175681319744172e+02 3.318223237856974800e-10
1.000000000000000056e-01 8.497534359086438371e+02 3.167405023129993814e-10
1.000000000000000056e-01 8.697490026177833897e+02 3.023441737559161705e-10
1.000000000000000056e-01 8.902150854450383122e+02 2.887031642683364987e-10
1.000000000000000056e-01 9.111627561154896284e+02 2.755811723658328505e-10
1.000000000000000056e-01 9.326033468832199560e+02 2.631592374599581656e-10
1.000000000000000056e-01 9.545484566618337112e+02 2.511982546018656700e-10
1.000000000000000056e-01 9.770099572992256753e+02 2.397809160801667360e-10
1.000000000000000056e-01 1.000000000000000000e+03 2.289689149848048336e-10
1.000000000000000056e-01 1.000000000000000000e+03 2.289689149848048336e-10
1.000000000000000056e-01 1.097498765493055544e+03 1.901642230454902620e-10
1.000000000000000056e-01 1.204503540258781186e+03 1.580610409759591536e-10
1.000000000000000056e-01 1.321941148466028608e+03 1.314087116712050072e-10
1.000000000000000056e-01 1.450828778495938650e+03 1.091630402172165800e-10
1.000000000000000056e-01 1.592282793341090610e+03 9.078219509321421036e-11
1.000000000000000056e-01 1.747528400007682876e+03 7.543178309370173381e-11
1.000000000000000056e-01 1.917910261672486740e+03 6.272737240878084017e-11
1.000000000000000056e-01 2.104904144512019684e+03 5.219569427264585181e-11
1.000000000000000056e-01 2.310129700083157786e+03 4.335313093429879731e-11
1.000000000000000056e-01 2.535364493970108924e+03 3.606515317683152235e-11
1.000000000000000056e-01 2.782559402207123185e+03 2.996446018234432929e-11
1.000000000000000056e-01 3.053855508833412387e+03 2.493438165952350727e-11
1.000000000000000056e-01 3.351602650938840725e+03 2.075012261276463028e-11
1.000000000000000056e-01 3.678379771828630510e+03 1.722929238100215919e-11
1.000000000000000056e-01 4.037017258596553802e+03 1.435635893514892634e-11
1.000000000000000056e-01 4.430621457583877600e+03 1.193220852899052492e-11
1.000000000000000056e-01 4.862601580065348571e+03 9.914207342470633817e-12
1.000000000000000056e-01 5.336699231206307559e+03 8.249985701655224363e-12
1.000000000000000056e-01 5.857020818056661483e+03 6.848885913115529383e-12
1.000000000000000056e-01 6.428073117284318869e+03 5.697218053710516060e-12
1.000000000000000056e-01 7.054802310718638182e+03 4.739777801590631732e-12
1.000000000000000056e-01 7.742636826811270112e+03 3.936777056667107672e-12
1.000000000000000056e-01 8.497534359086437689e+03 3.274686378913548171e-12
1.000000000000000056e-01 9.326033468832189101e+03 2.721257196590384999e-12
1.000000000000000056e-01 1.023531021899026928e+04 2.262543092685734943e-12
1.000000000000000056e-01 1.123324032978026480e+04 1.882364803430654055e-12
1.000000000000000056e-01 1.232846739442065882e+04 1.564543138917658433e-12
1.000000000000000056e-01 1.353047774579807628e+04 1.300790111769523605e-12
1.000000000000000056e-01 1.484968262254463480e+04 1.080412626454289680e-12
1.000000000000000056e-01 1.629750834620643400e+04 8.986854701134609182e-13
1.000000000000000056e-01 1.788649529057435211e+04 7.476386595872189483e-13
1.000000000000000056e-01 1.963040650040268520e+04 6.210442370057901487e-13
1.000000000000000056e-01 2.154434690031882201e+04 5.163779932874392484e-13
1.000000000000000056e-01 2.364489412645406992e+04 4.291190041496434006e-13
1.000000000000000056e-01 2.595024211399731939e+04 3.567641380172797002e-13
1.000000000000000056e-01 2.848035868435799057e+04 2.966584208059456148e-13
1.000000000000000056e-01 3.125715849688235176e+04 2.464674690837199312e-13
1.000000000000000056e-01 3.430469286314912461e+04 2.049469228204560961e-13
1.000000000000000056e-01 3.764935806792470976e+04 1.704016777027471127e-13
1.000000000000000056e-01 4.132012400115334458e+04 1.415667788504194790e-13
1.000000000000000056e-01 4.534878508128582325e+04 1.176753429899392300e-13
1.000000000000000056e-01 4.977023564332113892e+04 9.777708222411825707e-14
1.000000000000000056e-01 5.462277217684336938e+04 8.128007778461504179e-14
1.000000000000000056e-01 5.994842503189409035e+04 6.757649747390885188e-14
1.000000000000000056e-01 6.579332246575682075e+04 5.614074210138247245e-14
1.000000000000000056e-01 7.220809018385456875e+04 4.667186404234655543e-14
1.000000000000000056e-01 7.924828983539169712e+04 3.877724113253729495e-14
1.000000000000000056e-01 8.697490026177834079e+04 3.223422117561224757e-14
1.000000000000000056e-01 9.545484566618327517e+04 2.679605667457661285e-14
1.000000000000000056e-01 1.047615752789664111e+05 2.226250479561970614e-14
1.000000000000000056e-01 1.149756995397735591e+05 1.850503224365820327e-14
1.000000000000000056e-01 1.261856883066018490e+05 1.537481837356366368e-14
1.000000000000000056e-01 1.384886371393871668e+05 1.278075016572109463e-14
1.000000000000000056e-01 1.519911082952933211e+05 1.062535310012224348e-14
1.000000000000000056e-01 1.668100537200059043e+05 8.826868398978844098e-15
1.000000000000000056e-01 1.830738280295369623e+05 7.336543080503652318e-15
1.000000000000000056e-01 2.009233002565045899e+05 6.095877681353019898e-15
1.000000000000000056e-01 2.205130739903045469e+05 5.067335462057057410e-15
1.000000000000000056e-01 2.420128264794383431e+05 4.211056843005362059e-15
1.000000000000000056e-01 2.656087782946684165e+05 3.498336910206326697e-15
1.000000000000000056e-01 2.915053062825175584e+05 2.907928974740010071e-15
1.000000000000000056e-01 3.199267137797384639e+05 2.416734632727161649e-15
1.000000000000000056e-01 3.511191734215127653e+05 2.008583907667864550e-15
1.000000000000000056e-01 3.853528593710527639e+05 1.667937254973118128e-15
1.000000000000000056e-01 4.229242874389498611e+05 1.387123814734603772e-15
1.000000000000000056e-01 4.641588833612772287e+05 1.152558085774168851e-15
1.000000000000000056e-01 5.094138014816375216e+05 9.564622130455759667e-16
1.000000000000000056e-01 5.590810182512222091e+05 7.951409855005933408e-16
1.000000000000000056e-01 6.135907273413175717e+05 6.609949134850075419e-16
1.000000000000000056e-01 6.734150657750827959e+05 5.488615170637420039e-16
1.000000000000000056e-01 7.390722033525775187e+05 4.551797955509471322e-16
1.000000000000000056e-01 8.111308307896872284e+05 3.790303921831277348e-16
1.000000000000000056e-01 8.902150854450393235e+05 3.143669419189357332e-16
1.000000000000000056e-01 9.770099572992246831e+05 2.608455898654470953e-16
1.000000000000000056e-01 1.072267222010323079e+06 2.171834358535825877e-16
1.000000000000000056e-01 1.176811952434999170e+06 1.800678821589860773e-16
1.000000000000000056e-01 1.291549665014882572e+06 1.503559572954589724e-16
1.000000000000000056e-01 1.417474162926804740e+06 1.255149175695769100e-16
1.000000000000000056e-01 1.555676143930472201e+06 1.047895300010450766e-16
1.000000000000000056e-01 1.707352647470688680e+06 8.609315899892562112e-17
1.000000000000000056e-01 1.873817422860383056e+06 7.164457496035225147e-17
1.000000000000000056e-01 2.056512308348651510e+06 6.040818897294278846e-17
1.000000000000000056e-01 2.257019719633921515e+06 4.885854289150380727e-17
1.000000000000000056e-01 2.477076355991709046e+06 4.146315222619323216e-17
1.000000000000000056e-01 2.718588242732940242e+06 3.449456344487338294e-17
1.000000000000000056e-01 2.983647240283340216e+06 2.772878493599010931e-17
1.000000000000000056e-01 3.274549162877731491e+06 2.328274957711839485e-17
1.000000000000000056e-01 3.593813663804625627e+06 2.035134337485363617e-17
1.000000000000000056e-01 3.944206059437655844e+06 1.532709579061074356e-17
1.000000000000000056e-01 4.328761281083061360e+06 1.384319856544526772e-17
1.000000000000000056e-01 4.750810162102793343e+06 1.121572440935350710e-17
1.000000000000000056e-01 5.214008287999683991e+06 8.457650684470684927e-18
1.000000000000000056e-01 5.722367659350220114e+06 8.011848359865597296e-18
1.000000000000000056e-01 6.280291441834246740e+06 5.284718829885111773e-18
1.000000000000000056e-01 6.892612104349695146e+06 5.779562315162169488e-18
1.000000000000000056e-01 7.564633275546290912e+06 3.875049852349389742e-18
1.000000000000000056e-01 8.302175681319751777e+06 2.828884891642531006e-18
1.000000000000000056e-01 9.111627561154887080e+06 3.358072488656805927e-18
1.000000000000000056e-01 1.000000000000000000e+07 1.809368755817703981e-18
1.400000000000000133e-01 1.000000000000000000e+02 7.036461764821547517e-06
1.400000000000000133e-01 1.023531021899025859e+02 6.077971441137166962e-06
1.400000000000000133e-01 1.047615752789664043e+02 5.233892950895867816e-06
1.400000000000000133e-01 1.072267222010323167e+02 4.491472701996268375e-06
1.400000000000000133e-01 1.097498765493055686e+02 3.839347965224424829e-06
1.400000000000000133e-01 1.123324032978026565e+02 3.267399342454938210e-06
1.400000000000000133e-01 1.149756995397735579e+02 2.766614410710610541e-06
1.400000000000000133e-01 1.176811952434997863e+02 2.328971284407732096e-06
1.400000000000000133e-01 1.204503540258782408e+02 1.947327299048423183e-06
1.400000000000000133e-01 1.232846739442065882e+02 1.615327653262603781e-06
1.400000000000000133e-01 1.261856883066019748e+02 1.327319537860182940e-06
1.400000000000000133e-01 1.291549665014883885e+02 1.078277094022800047e-06
1.400000000000000133e-01 1.321941148466028721e+02 8.637370585042491417e-07
1.400000000000000133e-01 1.353047774579807481e+02 6.797407284963105557e-07
1.400000000000000133e-01 1.384886371393873219e+02 5.227872707346626793e-07
1.400000000000000133e-01 1.417474162926804695e+02 3.897940205370476572e-07
1.400000000000000133e-01 1.450828778495940128e+02 2.780704631154927702e-07
1.400000000000000133e-01 1.484968262254465117e+02 1.853112901636007119e-07
1.400000000000000133e-01 1.519911082952933157e+02 1.096338138290885783e-07
1.400000000000000133e-01 1.555676143930472222e+02 4.975502008760867491e-08
1.400000000000000133e-01 1.592282793341092315e+02 6.074601090271998687e-09
1.400000000000000133e-01 1.629750834620643332e+02 3.260359998025627431e-08
1.400000000000000133e-01 1.668100537200059250e+02 2.517048620309465724e-08
1.400000000000000133e-01 1.707352647470690385e+02 2.108514920976490795e-08
1.400000000000000133e-01 1.747528400007682876e+02 1.832270853110896855e-08
1.400000000000000133e-01 1.788649529057435075e+02 1.324243719957197453e-08
1.400000000000000133e-01 1.830738280295367701e+02 1.176076478711342573e-08
1.400000000000000133e-01 1.873817422860383033e+02 1.094649363025967903e-08
1.400000000000000133e-01 1.917910261672488730e+02 1.079232320910368223e-08
1.400000000000000133e-01 1.963040650040270521e+02 1.097902811974529680e-08
1.400000000000000133e-01 2.009233002565045751e+02 1.093580948120474747e-08
1.400000000000000133e-01 2.056512308348651459e+02 1.043880633385761701e-08
1.400000000000000133e-01 2.104904144512019570e+02 1.067666342061257538e-08
1.400000000000000133e-01 2.154434690031882269e+02 1.019143131081521304e-08
1.400000000000000133e-01 2.205130739903045480e+02 9.878201829076914571e-09
1.400000000000000133e-01 2.257019719633919124e+02 9.429250567154391717e-09
1.400000000000000133e-01 2.310129700083157900e+02 9.000702323073903809e-09
1.400000000000000133e-01 2.364489412645407072e+02 8.580111221771184060e-09
1.400000000000000133e-01 2.420128264794381039e+02 8.190150592748136600e-09
1.400000000000000133e-01 2.477076355991711409e+02 7.765362320102548629e-09
1.400000000000000133e-01 2.535364493970111255e+02 7.412428402840933326e-09
1.400000000000000133e-01 2.595024211399737055e+02 7.075534652425781284e-09
1.400000000000000133e-01 2.656087782946686957e+02 6.696186013499254843e-09
1.400000000000000133e-01 2.718588242732940330e+02 6.391843472207930834e-09
1.400000000000000133e-01 2.782559402207126027e+02 6.047953752042619893e-09
1.400000000000000133e-01 2.848035868435802058e+02 5.773072139815801581e-09
1.400000000000000133e-01 2.915053062825175516e+02 5.510683677930677101e-09
1.400000000000000133e-01 2.983647240283340238e+02 5.217062213845629975e-09
1.400000000000000133e-01 3.053855508833415229e+02 4.979943772596079585e-09
1.400000000000000133e-01 3.125715849688235153e+02 4.717790195910019278e-09
1.400000000000000133e-01 3.199267137797384635e+02 4.503363329970708908e-09
1.400000000000000133e-01 3.274549162877728463e+02 4.280341891821014202e-09
1.400000000000000133e-01 3.351602650938841066e+02 4.085796917562529957e-09
1.400000000000000133e-01 3.430469286314919373e+02 3.900094030147616051e-09
1.400000000000000133e-01 3.511191734215130964e+02 3.708602903705039869e-09
1.400000000000000133e-01 3.593813663804625662e+02 3.540043493408143920e-09
1.400000000000000133e-01 3.678379771828634262e+02 3.367607579505337815e-09
1.400000000000000133e-01 3.764935806792467474e+02 3.214546482871258330e-09
1.400000000000000133e-01 3.853528593710527161e+02 3.068442082318429230e-09
1.400000000000000133e-01 3.944206059437656222e+02 2.920132519427573215e-09
1.400000000000000133e-01 4.037017258596553688e+02 2.787409365600476419e-09
1.400000000000000133e-01 4.132012400115334572e+02 2.653714581337077968e-09
1.400000000000000133e-01 4.229242874389498752e+02 2.533100272861890685e-09
1.400000000000000133e-01 4.328761281083056929e+02 2.417967973446101774e-09
1.400000000000000133e-01 4.430621457583877714e+02 2.302833352878182625e-09
1.400000000000000133e-01 4.534878508128581984e+02 2.198166852359430849e-09
1.400000000000000133e-01 4.641588833612777307e+02 2.094212531743483576e-09
1.400000000000000133e-01 4.750810162102798131e+02 1.999028017666456637e-09
1.400000000000000133e-01 4.862601580065353346e+02 1.908169724723224078e-09
1.400000000000000133e-01 4.977023564332108663e+02 1.818473489086402861e-09
1.400000000000000133e-01 5.094138014816380178e+02 1.735821569055789329e-09
1.400000000000000133e-01 5.214008287999683944e+02 1.654733609418686919e-09
1.400000000000000133e-01 5.336699231206307559e+02 1.579523830035687096e-09
1.400000000000000133e-01 5.462277217684342077e+02 1.507732411049643090e-09
1.400000000000000133e-01 5.590810182512223037e+02 1.437575034435085295e-09
1.400000000000000133e-01 5.722367659350220492e+02 1.372235342682044972e-09
1.400000000000000133e-01 5.857020818056666940e+02 1.308640193980961546e-09
1.400000000000000133e-01 5.994842503189408944e+02 1.249160733546312091e-09
1.400000000000000133e-01 6.135907273413175744e+02 1.192384685866601617e-09
1.400000000000000133e-01 6.280291441834252737e+02 1.137534149263477120e-09
1.400000000000000133e-01 6.428073117284319551e+02 1.085831661328108282e-09
1.400000000000000133e-01 6.579332246575681893e+02 1.035917850535294024e-09
1.400000000000000133e-01 6.734150657750820983e+02 9.888339436957544285e-10
1.400000000000000133e-01 6.892612104349694846e+02 9.438900600508846287e-10
1.400000000000000133e-01 7.054802310718645231e+02 9.007566353187091768e-10
1.400000000000000133e-01 7.220809018385464242e+02 8.598159780005016090e-10
1.400000000000000133e-01 7.390722033525775032e+02 8.206311625099613708e-10
1.400000000000000133e-01 7.564633275546290179e+02 7.833323096943706965e-10
1.400000000000000133e-01 7.742636826811269657e+02 7.477287362271145927e-10
1.400000000000000133e-01 7.924828983539168803e+02 7.137405834965669545e-10
1.400000000000000133e-01 8.111308307896872520e+02 6.813000470529436921e-10
1.400000000000000133e-01 8.302175681319744172e+02 6.503710473522261087e-10
1.400000000000000133e-01 8.497534359086438371e+02 6.208107426715530182e-10
1.400000000000000133e-01 8.697490026177833897e+02 5.925939929315027667e-10
1.400000000000000133e-01 8.902150854450383122e+02 5.658576677935803054e-10
1.400000000000000133e-01 9.111627561154896284e+02 5.401386110202898242e-10
1.400000000000000133e-01 9.326033468832199560e+02 5.157916619796801788e-10
1.400000000000000133e-01 9.545484566618337112e+02 4.923481738021980100e-10
1.400000000000000133e-01 9.770099572992256753e+02 4.699702255299470638e-10
1.400000000000000133e-01 1.000000000000000000e+03 4.487787353080553210e-10
1.400000000000000133e-01 1.000000000000000000e+03 4.487787353080553210e-10
1.400000000000000133e-01 1.097498765493055544e+03 3.727216463336225302e-10
1.400000000000000133e-01 1.204503540258781186e+03 3.097994776312831836e-10
1.400000000000000133e-01 1.321941148466028608e+03 2.575609652383246883e-10
1.400000000000000133e-01 1.450828778495938650e+03 2.139594799948210357e-10
1.400000000000000133e-01 1.592282793341090610e+03 1.779330507907479492e-10
1.400000000000000133e-01 1.747528400007682876e+03 1.478462585684159086e-10
1.400000000000000133e-01 1.917910261672486740e+03 1.229456238233980831e-10
1.400000000000000133e-01 2.104904144512019684e+03 1.023035426113461727e-10
1.400000000000000133e-01 2.310129700083157786e+03 8.497212518305073705e-11
1.400000000000000133e-01 2.535364493970108924e+03 7.068769193348310067e-11
1.400000000000000133e-01 2.782559402207123185e+03 5.873033702550130077e-11
1.400000000000000133e-01 3.053855508833412387e+03 4.887138407116912629e-11
1.400000000000000133e-01 3.351602650938840725e+03 4.067023922614925613e-11
1.400000000000000133e-01 3.678379771828630510e+03 3.376941102128709176e-11
1.400000000000000133e-01 4.037017258596553802e+03 2.813846109633221600e-11
1.400000000000000133e-01 4.430621457583877600e+03 2.338712919787251072e-11
1.400000000000000133e-01 4.862601580065348571e+03 1.943184770298349641e-11
1.400000000000000133e-01 5.336699231206307559e+03 1.616996953808873262e-11
1.400000000000000133e-01 5.857020818056661483e+03 1.342381392358003722e-11
1.400000000000000133e-01 6.428073117284318869e+03 1.116654524256779310e-11
1.400000000000000133e-01 7.054802310718638182e+03 9.289963738097529613e-12
1.400000000000000133e-01 7.742636826811270112e+03 7.716082630110053511e-12
1.400000000000000133e-01 8.497534359086437689e+03 6.418382375176147989e-12
1.400000000000000133e-01 9.326033468832189101e+03 5.333663057240923258e-12
1.400000000000000133e-01 1.023531021899026928e+04 4.434584288374065682e-12
1.400000000000000133e-01 1.123324032978026480e+04 3.689436826243746289e-12
1.400000000000000133e-01 1.232846739442065882e+04 3.066505968336020662e-12
1.400000000000000133e-01 1.353047774579807628e+04 2.549549820450221961e-12
1.400000000000000133e-01 1.484968262254463480e+04 2.117608488074183541e-12
1.400000000000000133e-01 1.629750834620643400e+04 1.761425289865924368e-12
1.400000000000000133e-01 1.788649529057435211e+04 1.465370500402547699e-12
1.400000000000000133e-01 1.963040650040268520e+04 1.217247093944479156e-12
1.400000000000000133e-01 2.154434690031882201e+04 1.012100911022160673e-12
1.400000000000000133e-01 2.364489412645406992e+04 8.410733868597698864e-13
1.400000000000000133e-01 2.595024211399731939e+04 6.992565862939102240e-13
1.400000000000000133e-01 2.848035868435799057e+04 5.814514628944427184e-13
1.400000000000000133e-01 3.125715849688235176e+04 4.830728162069582046e-13
1.400000000000000133e-01 3.430469286314912461e+04 4.016963352763147557e-13
1.400000000000000133e-01 3.764935806792470976e+04 3.339882078010853205e-13
1.400000000000000133e-01 4.132012400115334458e+04 2.774684745960781308e-13
1.400000000000000133e-01 4.534878508128582325e+04 2.306449743317992794e-13
1.400000000000000133e-01 4.977023564332113892e+04 1.916397553883870503e-13
1.400000000000000133e-01 5.462277217684336938e+04 1.593100530422015482e-13
1.400000000000000133e-01 5.994842503189409035e+04 1.324494361026437604e-13
1.400000000000000133e-01 6.579332246575682075e+04 1.100375144255011057e-13
1.400000000000000133e-01 7.220809018385456875e+04 9.147816191369102642e-14
1.400000000000000133e-01 7.924828983539169712e+04 7.600354803385236572e-14
1.400000000000000133e-01 8.697490026177834079e+04 6.317956362505044056e-14
1.400000000000000133e-01 9.545484566618327517e+04 5.251972975328821799e-14
1.400000000000000133e-01 1.047615752789664111e+05 4.363411293417878122e-14
1.400000000000000133e-01 1.149756995397735591e+05 3.627237303374470064e-14
1.400000000000000133e-01 1.261856883066018490e+05 3.013445418827410610e-14
1.400000000000000133e-01 1.384886371393871668e+05 2.504901647674610808e-14
1.400000000000000133e-01 1.519911082952933211e+05 2.082383652257670075e-14
1.400000000000000133e-01 1.668100537200059043e+05 1.729938806191792203e-14
1.400000000000000133e-01 1.830738280295369623e+05 1.438080741998014353e-14
1.400000000000000133e-01 2.009233002565045899e+05 1.194579769368604704e-14
1.400000000000000133e-01 2.205130739903045469e+05 9.929082141490250961e-15
1.400000000000000133e-01 2.420128264794383431e+05 8.254726983277215820e-15
1.400000000000000133e-01 2.656087782946684165e+05 6.856408228891529774e-15
1.400000000000000133e-01 2.915053062825175584e+05 5.700788852943243487e-15
1.400000000000000133e-01 3.199267137797384639e+05 4.736949267988213711e-15
1.400000000000000133e-01 3.511191734215127653e+05 3.935231210470951172e-15
1.400000000000000133e-01 3.853528593710527639e+05 3.272557383169265007e-15
1.400000000000000133e-01 4.229242874389498611e+05 2.717251114348940003e-15
1.400000000000000133e-01 4.641588833612772287e+05 2.258037186823123836e-15
1.400000000000000133e-01 5.094138014816375216e+05 1.877880742085580918e-15
1.400000000000000133e-01 5.590810182512222091e+05 1.560729366635045312e-15
1.400000000000000133e-01 6.135907273413175717e+05 1.297201099794228646e-15
1.400000000000000133e-01 6.734150657750827959e+05 1.076167249966431793e-15
1.400000000000000133e-01 7.390722033525775187e+05 8.961817406167056030e-16
1.400000000000000133e-01 8.111308307896872284e+05 7.455531961799180628e-16
1.400000000000000133e-01 8.902150854450393235e+05 6.186554319558286732e-16
1.400000000000000133e-01 9.770099572992246831e+05 5.132748578817090540e-16
1.400000000000000133e-01 1.072267222010323079e+06 4.250531646291141330e-16
1.400000000000000133e-01 1.176811952434999170e+06 3.555193431563727778e-16
1.400000000000000133e-01 1.291549665014882572e+06 2.956787362623858905e-16
1.400000000000000133e-01 1.417474162926804740e+06 2.445519198637577552e-16
1.400000000000000133e-01 1.555676143930472201e+06 2.036066623774553677e-16
1.400000000000000133e-01 1.707352647470688680e+06 1.692779787270567503e-16
1.400000000000000133e-01 1.873817422860383056e+06 1.406559616627909824e-16
1.400000000000000133e-01 2.056512308348651510e+06 1.173271412575895789e-16
1.400000000000000133e-01 2.257019719633921515e+06 9.709491211636075189e-17
1.400000000000000133e-01 2.477076355991709046e+06 8.066110477412564084e-17
1.400000000000000133e-01 2.718588242732940242e+06 6.693722914235292833e-17
1.400000000000000133e-01 2.983647240283340216e+06 5.613094032045634289e-17
1.400000000000000133e-01 3.274549162877731491e+06 4.488555601613422168e-17
1.400000000000000133e-01 3.593813663804625627e+06 3.871754009921444092e-17
1.400000000000000133e-01 3.944206059437655844e+06 3.216083948366836742e-17
1.400000000000000133e-01 4.328761281083061360e+06 2.739070919303809111e-17
1.400000000000000133e-01 4.750810162102793343e+06 2.186514869431020702e-17
1.400000000000000133e-01 5.214008287999683991e+06 1.844705836319173019e-17
1.400000000000000133e-01 5.722367659350220114e+06 1.597287285594900520e-17
1.400000000000000133e-01 6.280291441834246740e+06 1.364468974612533969e-17
1.400000000000000133e-01 6.892612104349695146e+06 9.908254741255603228e-18
1.400000000000000133e-01 7.564633275546290912e+06 9.338098694710643376e-18
1.400000000000000133e-01 8.302175681319751777e+06 6.715001615650985495e-18
1.400000000000000133e-01 9.111627561154887080e+06 4.937690742572812768e-18
1.400000000000000133e-01 1.000000000000000000e+07 5.154946097255501027e-18
2.000000000000000111e-01 1.000000000000000000e+02 1.436056953567717607e-05
2.000000000000000111e-01 1.023531021899025859e+02 1.240438866840635999e-05
2.000000000000000111e-01 1.047615752789664043e+02 1.068171354947812518e-05
2.000000000000000111e-01 1.072267222010323167e+02 9.166513901153219531e-06
2.000000000000000111e-01 1.097498765493055686e+02 7.835599140435054594e-06
2.000000000000000111e-01 1.123324032978026565e+02 6.668315870285142139e-06
2.000000000000000111e-01 1.149756995397735579e+02 5.646273120211581581e-06
2.000000000000000111e-01 1.176811952434997863e+02 4.753096998735326858e-06
2.000000000000000111e-01 1.204503540258782408e+02 3.974209974709556080e-06
2.000000000000000111e-01 1.232846739442065882e+02 3.296642503088540392e-06
2.000000000000000111e-01 1.261856883066019748e+02 2.708857063036585694e-06
2.000000000000000111e-01 1.291549665014883885e+02 2.200596537619530680e-06
2.000000000000000111e-01 1.321941148466028721e+02 1.762751297452216198e-06
2.000000000000000111e-01 1.353047774579807481e+02 1.387242284192785863e-06
2.000000000000000111e-01 1.384886371393873219e+02 1.066924287769117789e-06
2.000000000000000111e-01 1.417474162926804695e+02 7.955058374368337845e-07
2.000000000000000111e-01 1.450828778495940128e+02 5.674958344555318788e-07
2.000000000000000111e-01 1.484968262254465117e+02 3.781894550526153130e-07
2.000000000000000111e-01 1.519911082952933157e+02 2.237442283951701205e-07
2.000000000000000111e-01 1.555676143930472222e+02 1.015415911661704825e-07
2.000000000000000111e-01 1.592282793341092315e+02 1.239722772388876092e-08
2.000000000000000111e-01 1.629750834620643332e+02 6.652099257594293900e-08
2.000000000000000111e-01 1.668100537200059250e+02 5.135679716749492149e-08
2.000000000000000111e-01 1.707352647470690385e+02 4.302236261857475704e-08
