M_GeV T_GeV <S0>/T
1.400000000000000133e-01 3.274549162877731491e+06 7.873264312777817512e-17
1.400000000000000133e-01 3.593813663804625627e+06 6.706448580042514281e-17
1.400000000000000133e-01 3.944206059437655844e+06 5.572994203194772868e-17
1.400000000000000133e-01 4.328761281083061360e+06 4.711876666414921028e-17
1.400000000000000133e-01 4.750810162102793343e+06 3.809359229396871098e-17
1.400000000000000133e-01 5.214008287999683991e+06 3.201418978919114620e-17
1.400000000000000133e-01 5.722367659350220114e+06 2.737843588114846265e-17
1.400000000000000133e-01 6.280291441834246740e+06 2.323230304893370687e-17
1.400000000000000133e-01 6.892612104349695146e+06 1.761360157443039310e-17
1.400000000000000133e-01 7.564633275546290912e+06 1.589231316052547931e-17
1.400000000000000133e-01 8.302175681319751777e+06 1.202058257397191298e-17
1.400000000000000133e-01 9.111627561154887080e+06 9.228740572137834143e-18
1.400000000000000133e-01 1.000000000000000000e+07 8.878843707042687943e-18
2.000000000000000111e-01 1.000000000000000000e+02 1.731328351548320723e-05
2.000000000000000111e-01 1.023531021899025859e+02 1.495925938193028359e-05
2.000000000000000111e-01 1.047615752789664043e+02 1.288708044993540172e-05
2.000000000000000111e-01 1.072267222010323167e+02 1.106498560167651220e-05
2.000000000000000111e-01 1.097498765493055686e+02 9.464728412717788775e-06
2.000000000000000111e-01 1.123324032978026565e+02 8.061201594357218000e-06
2.000000000000000111e-01 1.149756995397735579e+02 6.832096157424470784e-06
2.000000000000000111e-01 1.176811952434997863e+02 5.757591438022203496e-06
2.000000000000000111e-01 1.204503540258782408e+02 4.820080149769804411e-06
2.000000000000000111e-01 1.232846739442065882e+02 4.003930640071957228e-06
2.000000000000000111e-01 1.261856883066019748e+02 3.295264828988276034e-06
2.000000000000000111e-01 1.291549665014883885e+02 2.681767524695808585e-06
2.000000000000000111e-01 1.321941148466028721e+02 2.152519060270860211e-06
2.000000000000000111e-01 1.353047774579807481e+02 1.697849011791929946e-06
2.000000000000000111e-01 1.384886371393873219e+02 1.309214933249072747e-06
2.000000000000000111e-01 1.417474162926804695e+02 9.791020261183955289e-07
2.000000000000000111e-01 1.450828778495940128e+02 7.009555795826437376e-07
2.000000000000000111e-01 1.484968262254465117e+02 4.691604830271194063e-07
2.000000000000000111e-01 1.519911082952933157e+02 2.791281255164352070e-07
2.000000000000000111e-01 1.555676143930472222e+02 1.277222359447863621e-07
2.000000000000000111e-01 1.592282793341092315e+02 1.589132223927417479e-08
2.000000000000000111e-01 1.629750834620643332e+02 1.161682985168809258e-07
2.000000000000000111e-01 1.668100537200059250e+02 8.909504682095343759e-08
2.000000000000000111e-01 1.707352647470690385e+02 7.429386668485935119e-08
2.000000000000000111e-01 1.747528400007682876e+02 6.462392746729977548e-08
2.000000000000000111e-01 1.788649529057435075e+02 4.527254297565155590e-08
2.000000000000000111e-01 1.830738280295367701e+02 4.013143927111454851e-08
2.000000000000000111e-01 1.873817422860383033e+02 3.742108967897658122e-08
2.000000000000000111e-01 1.917910261672488730e+02 3.729218079864876283e-08
2.000000000000000111e-01 1.963040650040270521e+02 3.840522630176406172e-08
2.000000000000000111e-01 2.009233002565045751e+02 3.851373799098526574e-08
2.000000000000000111e-01 2.056512308348651459e+02 3.676361149448355674e-08
2.000000000000000111e-01 2.104904144512019570e+02 3.792205991724822912e-08
2.000000000000000111e-01 2.154434690031882269e+02 3.619876365444091468e-08
2.000000000000000111e-01 2.205130739903045480e+02 3.507970678828349580e-08
2.000000000000000111e-01 2.257019719633919124e+02 3.348551331736470307e-08
2.000000000000000111e-01 2.310129700083157900e+02 3.196375768768143911e-08
2.000000000000000111e-01 2.364489412645407072e+02 3.039274905917894515e-08
2.000000000000000111e-01 2.420128264794381039e+02 2.901150582416638925e-08
2.000000000000000111e-01 2.477076355991711409e+02 2.742245685125456484e-08
2.000000000000000111e-01 2.535364493970111255e+02 2.617617761686262865e-08
2.000000000000000111e-01 2.595024211399737055e+02 2.498653359672198338e-08
2.000000000000000111e-01 2.656087782946686957e+02 2.357540680110868173e-08
2.000000000000000111e-01 2.718588242732940330e+02 2.250394612395834203e-08
2.000000000000000111e-01 2.782559402207126027e+02 2.123339462790395759e-08
2.000000000000000111e-01 2.848035868435802058e+02 2.026836360932857238e-08
2.000000000000000111e-01 2.915053062825175516e+02 1.934718945358606235e-08
2.000000000000000111e-01 2.983647240283340238e+02 1.826945047152043887e-08
2.000000000000000111e-01 3.053855508833415229e+02 1.743911771879318053e-08
2.000000000000000111e-01 3.125715849688235153e+02 1.648350518530812254e-08
2.000000000000000111e-01 3.199267137797384635e+02 1.573433724265861286e-08
2.000000000000000111e-01 3.274549162877728463e+02 1.493094476341210291e-08
2.000000000000000111e-01 3.351602650938841066e+02 1.425233641446201112e-08
2.000000000000000111e-01 3.430469286314919373e+02 1.360456954214776238e-08
2.000000000000000111e-01 3.511191734215130964e+02 1.291830035839604954e-08
2.000000000000000111e-01 3.593813663804625662e+02 1.233116274967952158e-08
2.000000000000000111e-01 3.678379771828634262e+02 1.171615607031885441e-08
2.000000000000000111e-01 3.764935806792467474e+02 1.118365406260916488e-08
2.000000000000000111e-01 3.853528593710527161e+02 1.067535372530092035e-08
2.000000000000000111e-01 3.944206059437656222e+02 1.014859436562071293e-08
2.000000000000000111e-01 4.037017258596553688e+02 9.687336415314030458e-09
2.000000000000000111e-01 4.132012400115334572e+02 9.214262015721953691e-09
2.000000000000000111e-01 4.229242874389498752e+02 8.795468783361340619e-09
2.000000000000000111e-01 4.328761281083056929e+02 8.395709534776568435e-09
2.000000000000000111e-01 4.430621457583877714e+02 7.989669992442419435e-09
2.000000000000000111e-01 4.534878508128581984e+02 7.626533991948979714e-09
2.000000000000000111e-01 4.641588833612777307e+02 7.261011603921243931e-09
2.000000000000000111e-01 4.750810162102798131e+02 6.930993000374741349e-09
2.000000000000000111e-01 4.862601580065353346e+02 6.615973758353260473e-09
2.000000000000000111e-01 4.977023564332108663e+02 6.301418815465241672e-09
2.000000000000000111e-01 5.094138014816380178e+02 6.015013770642637793e-09
2.000000000000000111e-01 5.214008287999683944e+02 5.731370400936494963e-09
2.000000000000000111e-01 5.336699231206307559e+02 5.470874194803006444e-09
2.000000000000000111e-01 5.462277217684342077e+02 5.222217635073625378e-09
2.000000000000000111e-01 5.590810182512223037e+02 4.977310822379188972e-09
2.000000000000000111e-01 5.722367659350220492e+02 4.751086929996911879e-09
2.000000000000000111e-01 5.857020818056666940e+02 4.529486377787153147e-09
2.000000000000000111e-01 5.994842503189408944e+02 4.323616346078514230e-09
2.000000000000000111e-01 6.135907273413175744e+02 4.127103236410064581e-09
2.000000000000000111e-01 6.280291441834252737e+02 3.936291078667018413e-09
2.000000000000000111e-01 6.428073117284319551e+02 3.757382165291565587e-09
2.000000000000000111e-01 6.579332246575681893e+02 3.583955147864433695e-09
2.000000000000000111e-01 6.734150657750820983e+02 3.421060171025143033e-09
2.000000000000000111e-01 6.892612104349694846e+02 3.265568904178229053e-09
2.000000000000000111e-01 7.054802310718645231e+02 3.115891898330771720e-09
2.000000000000000111e-01 7.220809018385464242e+02 2.974270794742765268e-09
2.000000000000000111e-01 7.390722033525775032e+02 2.838449955762420809e-09
2.000000000000000111e-01 7.564633275546290179e+02 2.709438847054434394e-09
2.000000000000000111e-01 7.742636826811269657e+02 2.586291420847367012e-09
2.000000000000000111e-01 7.924828983539168803e+02 2.468580094708735933e-09
2.000000000000000111e-01 8.111308307896872520e+02 2.356379942152827940e-09
2.000000000000000111e-01 8.302175681319744172e+02 2.249344312346209277e-09
2.000000000000000111e-01 8.497534359086438371e+02 2.147108656074570014e-09
2.000000000000000111e-01 8.697490026177833897e+02 2.049519725331587432e-09
2.000000000000000111e-01 8.902150854450383122e+02 1.957069546705777619e-09
2.000000000000000111e-01 9.111627561154896284e+02 1.868118105477789957e-09
2.000000000000000111e-01 9.326033468832199560e+02 1.783974934900863597e-09
2.000000000000000111e-01 9.545484566618337112e+02 1.702890845462243871e-09
2.000000000000000111e-01 9.770099572992256753e+02 1.625492125660757450e-09
2.000000000000000111e-01 1.000000000000000000e+03 1.552277460135005385e-09
2.000000000000000111e-01 1.000000000000000000e+03 1.552277460135005385e-09
2.000000000000000111e-01 1.097498765493055544e+03 1.289294520898751251e-09
2.000000000000000111e-01 1.204503540258781186e+03 1.071861687345344293e-09
2.000000000000000111e-01 1.321941148466028608e+03 8.913534722402047367e-10
2.000000000000000111e-01 1.450828778495938650e+03 7.405636589700952482e-10
2.000000000000000111e-01 1.592282793341090610e+03 6.160700730138191461e-10
2.000000000000000111e-01 1.747528400007682876e+03 5.119917573114856717e-10
2.000000000000000111e-01 1.917910261672486740e+03 4.259147267244987867e-10
2.000000000000000111e-01 2.104904144512019684e+03 3.545475500850440162e-10
2.000000000000000111e-01 2.310129700083157786e+03 2.945373486785584277e-10
2.000000000000000111e-01 2.535364493970108924e+03 2.451251647849623847e-10
2.000000000000000111e-01 2.782559402207123185e+03 2.037013082923278101e-10
2.000000000000000111e-01 3.053855508833412387e+03 1.695830424244534971e-10
2.000000000000000111e-01 3.351602650938840725e+03 1.411903863669072915e-10
2.000000000000000111e-01 3.678379771828630510e+03 1.172529472273240026e-10
2.000000000000000111e-01 4.037017258596553802e+03 9.775434063366157543e-11
2.000000000000000111e-01 4.430621457583877600e+03 8.127998609337806160e-11
2.000000000000000111e-01 4.862601580065348571e+03 6.754842668281387692e-11
2.000000000000000111e-01 5.336699231206307559e+03 5.623531758835189723e-11
2.000000000000000111e-01 5.857020818056661483e+03 4.669274627414265194e-11
2.000000000000000111e-01 6.428073117284318869e+03 3.885817754198400445e-11
2.000000000000000111e-01 7.054802310718638182e+03 3.234221457330864626e-11
2.000000000000000111e-01 7.742636826811270112e+03 2.686805769116263822e-11
2.000000000000000111e-01 8.497534359086437689e+03 2.235909977708325981e-11
2.000000000000000111e-01 9.326033468832189101e+03 1.858427980688058602e-11
2.000000000000000111e-01 1.023531021899026928e+04 1.545789676186301393e-11
2.000000000000000111e-01 1.123324032978026480e+04 1.286596115752044148e-11
2.000000000000000111e-01 1.232846739442065882e+04 1.069596871228231395e-11
2.000000000000000111e-01 1.353047774579807628e+04 8.896409613406603919e-12
2.000000000000000111e-01 1.484968262254463480e+04 7.390525666497166874e-12
2.000000000000000111e-01 1.629750834620643400e+04 6.150014355177941872e-12
2.000000000000000111e-01 1.788649529057435211e+04 5.118495348031787338e-12
2.000000000000000111e-01 1.963040650040268520e+04 4.252604225098516777e-12
2.000000000000000111e-01 2.154434690031882201e+04 3.537275102247086669e-12
2.000000000000000111e-01 2.364489412645406992e+04 2.940141237786488773e-12
2.000000000000000111e-01 2.595024211399731939e+04 2.445323671463806946e-12
2.000000000000000111e-01 2.848035868435799057e+04 2.034129664892707713e-12
2.000000000000000111e-01 3.125715849688235176e+04 1.690290671247919087e-12
2.000000000000000111e-01 3.430469286314912461e+04 1.406074819289617453e-12
2.000000000000000111e-01 3.764935806792470976e+04 1.169508824328337683e-12
2.000000000000000111e-01 4.132012400115334458e+04 9.717841611834141257e-13
2.000000000000000111e-01 4.534878508128582325e+04 8.080843566163272300e-13
2.000000000000000111e-01 4.977023564332113892e+04 6.715573403194116913e-13
2.000000000000000111e-01 5.462277217684336938e+04 5.584634547515490940e-13
2.000000000000000111e-01 5.994842503189409035e+04 4.644718909851886082e-13
2.000000000000000111e-01 6.579332246575682075e+04 3.859479124481359603e-13
2.000000000000000111e-01 7.220809018385456875e+04 3.209700036033878169e-13
2.000000000000000111e-01 7.924828983539169712e+04 2.667167097590115486e-13
2.000000000000000111e-01 8.697490026177834079e+04 2.217912618193922466e-13
2.000000000000000111e-01 9.545484566618327517e+04 1.844396113048250629e-13
2.000000000000000111e-01 1.047615752789664111e+05 1.532549322381942142e-13
2.000000000000000111e-01 1.149756995397735591e+05 1.274419808085650170e-13
2.000000000000000111e-01 1.261856883066018490e+05 1.058918241963895890e-13
2.000000000000000111e-01 1.384886371393871668e+05 8.805526939908014288e-14
2.000000000000000111e-01 1.519911082952933211e+05 7.322610129981994938e-14
2.000000000000000111e-01 1.668100537200059043e+05 6.084120373090275229e-14
2.000000000000000111e-01 1.830738280295369623e+05 5.059073084172645978e-14
2.000000000000000111e-01 2.009233002565045899e+05 4.203636116872716382e-14
2.000000000000000111e-01 2.205130739903045469e+05 3.495407220482291021e-14
2.000000000000000111e-01 2.420128264794383431e+05 2.906234018961330787e-14
2.000000000000000111e-01 2.656087782946684165e+05 2.414617019773649145e-14
2.000000000000000111e-01 2.915053062825175584e+05 2.007786818802909269e-14
2.000000000000000111e-01 3.199267137797384639e+05 1.669389803984169584e-14
2.000000000000000111e-01 3.511191734215127653e+05 1.387090978020151181e-14
2.000000000000000111e-01 3.853528593710527639e+05 1.153182660069076614e-14
2.000000000000000111e-01 4.229242874389498611e+05 9.582487381374008453e-15
2.000000000000000111e-01 4.641588833612772287e+05 7.966327215662415107e-15
2.000000000000000111e-01 5.094138014816375216e+05 6.622549983467746855e-15
2.000000000000000111e-01 5.590810182512222091e+05 5.502666924179523617e-15
2.000000000000000111e-01 6.135907273413175717e+05 4.575381979529847822e-15
2.000000000000000111e-01 6.734150657750827959e+05 3.800976724597679642e-15
2.000000000000000111e-01 7.390722033525775187e+05 3.159008198903510517e-15
2.000000000000000111e-01 8.111308307896872284e+05 2.626938985566074980e-15
2.000000000000000111e-01 8.902150854450393235e+05 2.181914863877377470e-15
2.000000000000000111e-01 9.770099572992246831e+05 1.813878220950316798e-15
2.000000000000000111e-01 1.072267222010323079e+06 1.507563068089634504e-15
2.000000000000000111e-01 1.176811952434999170e+06 1.253012900288134101e-15
2.000000000000000111e-01 1.291549665014882572e+06 1.042393465371978220e-15
2.000000000000000111e-01 1.417474162926804740e+06 8.661187818614520861e-16
2.000000000000000111e-01 1.555676143930472201e+06 7.205746839256159553e-16
2.000000000000000111e-01 1.707352647470688680e+06 5.977669203026905746e-16
2.000000000000000111e-01 1.873817422860383056e+06 4.970466087851163207e-16
2.000000000000000111e-01 2.056512308348651510e+06 4.142120594039819644e-16
2.000000000000000111e-01 2.257019719633921515e+06 3.430844152991734664e-16
2.000000000000000111e-01 2.477076355991709046e+06 2.856717571894414800e-16
2.000000000000000111e-01 2.718588242732940242e+06 2.380548545229005299e-16
2.000000000000000111e-01 2.983647240283340216e+06 1.964252126524985158e-16
2.000000000000000111e-01 3.274549162877731491e+06 1.643309473934288626e-16
2.000000000000000111e-01 3.593813663804625627e+06 1.374191625668632098e-16
2.000000000000000111e-01 3.944206059437655844e+06 1.119522013245015502e-16
2.000000000000000111e-01 4.328761281083061360e+06 9.427267275602832067e-17
2.000000000000000111e-01 4.750810162102793343e+06 7.799864156669210139e-17
2.000000000000000111e-01 5.214008287999683991e+06 6.378330072588191924e-17
2.000000000000000111e-01 5.722367659350220114e+06 5.452528946564624344e-17
2.000000000000000111e-01 6.280291441834246740e+06 4.327414276739488550e-17
2.000000000000000111e-01 6.892612104349695146e+06 3.773528822124962357e-17
2.000000000000000111e-01 7.564633275546290912e+06 3.015722482193532760e-17
2.000000000000000111e-01 8.302175681319751777e+06 2.475532118122051686e-17
2.000000000000000111e-01 9.111627561154887080e+06 2.177337674557287274e-17
2.000000000000000111e-01 1.000000000000000000e+07 1.681762098752609950e-17
